patience,best_epoch,stopping_epoch,best_validation_loss,hit_epoch_cap,parameters,elapsed_seconds,stage,train_through,validation_year,architecture,learning_rate,seed,validation_accuracy,validation_changed_seat_accuracy,validation_changed_seats,validation_log_loss,validation_brier_score,validation_rows,validation_unseen_winners
50,169,219,0.2251990288496017,False,533,1.4253835249996882,confirmation,1987,1992,16,0.01,101232,0.9100946372239748,0.0784313725490196,51,0.2251990048854351,0.1325244664579751,634,0
10,40,50,0.2366958558559417,False,533,0.359820486999979,confirmation,1987,1992,16,0.03,101223,0.9053627760252366,0.0980392156862745,51,0.2366958211068453,0.1367181390718689,634,0
20,54,74,0.2352907508611679,False,533,0.5274473540002873,confirmation,1987,1992,16,0.03,101223,0.9037854889589906,0.0784313725490196,51,0.2352907465046812,0.1376543245534403,634,0
50,54,104,0.2352907508611679,False,533,0.7094948240001031,confirmation,1987,1992,16,0.03,101223,0.9037854889589906,0.0784313725490196,51,0.2352907465046812,0.1376543245534403,634,0
10,29,39,0.2611947655677795,False,533,0.2518446249996486,confirmation,1987,1992,16,0.03,101224,0.88801261829653,0.0784313725490196,51,0.2611947518070685,0.1443921852466347,634,0
20,29,49,0.2611947655677795,False,533,0.3168568050000431,confirmation,1987,1992,16,0.03,101224,0.88801261829653,0.0784313725490196,51,0.2611947518070685,0.1443921852466347,634,0
50,119,169,0.2458316832780838,False,533,1.0840892379997058,confirmation,1987,1992,16,0.03,101224,0.9085173501577288,0.0784313725490196,51,0.245831695878181,0.1395404818733485,634,0
10,29,39,0.2743602395057678,False,533,0.2476685410001664,confirmation,1987,1992,16,0.03,101225,0.8848580441640379,0.1176470588235294,51,0.2743602439308974,0.1536361482731939,634,0
20,112,132,0.2477370053529739,False,533,1.0089660899998307,confirmation,1987,1992,16,0.03,101225,0.9116719242902208,0.0980392156862745,51,0.24773698417049,0.1391402751859425,634,0
50,112,162,0.2477370053529739,False,533,1.2806089149999025,confirmation,1987,1992,16,0.03,101225,0.9116719242902208,0.0980392156862745,51,0.24773698417049,0.1391402751859425,634,0
10,57,67,0.2249370068311691,False,533,0.7971942740000486,confirmation,1987,1992,16,0.03,101226,0.9069400630914828,0.0784313725490196,51,0.224937004476603,0.1334708099761928,634,0
20,57,77,0.2249370068311691,False,533,0.8628770850000365,confirmation,1987,1992,16,0.03,101226,0.9069400630914828,0.0784313725490196,51,0.224937004476603,0.1334708099761928,634,0
50,57,107,0.2249370068311691,False,533,1.0429373960000703,confirmation,1987,1992,16,0.03,101226,0.9069400630914828,0.0784313725490196,51,0.224937004476603,0.1334708099761928,634,0
10,59,69,0.2190447300672531,False,533,0.5359108220000053,confirmation,1987,1992,16,0.03,101227,0.9100946372239748,0.0980392156862745,51,0.219044730841854,0.1318699531266381,634,0
20,59,79,0.2190447300672531,False,533,0.6531915700002173,confirmation,1987,1992,16,0.03,101227,0.9100946372239748,0.0980392156862745,51,0.219044730841854,0.1318699531266381,634,0
50,59,109,0.2190447300672531,False,533,0.946963954000239,confirmation,1987,1992,16,0.03,101227,0.9100946372239748,0.0980392156862745,51,0.219044730841854,0.1318699531266381,634,0
10,60,70,0.2223143726587295,False,533,0.5931730289998995,confirmation,1987,1992,16,0.03,101228,0.916403785488959,0.1176470588235294,51,0.222314364768308,0.1315739243803936,634,0
20,60,80,0.2223143726587295,False,533,0.6785542719999285,confirmation,1987,1992,16,0.03,101228,0.916403785488959,0.1176470588235294,51,0.222314364768308,0.1315739243803936,634,0
50,60,110,0.2223143726587295,False,533,0.8604210999997122,confirmation,1987,1992,16,0.03,101228,0.916403785488959,0.1176470588235294,51,0.222314364768308,0.1315739243803936,634,0
10,66,76,0.2527368366718292,False,533,0.4725854719999915,confirmation,1987,1992,16,0.03,101229,0.9022082018927444,0.0784313725490196,51,0.2527368291324365,0.1454291543294432,634,0
20,66,86,0.2527368366718292,False,533,0.5318387900001653,confirmation,1987,1992,16,0.03,101229,0.9022082018927444,0.0784313725490196,51,0.2527368291324365,0.1454291543294432,634,0
50,66,116,0.2527368366718292,False,533,0.7337277820001873,confirmation,1987,1992,16,0.03,101229,0.9022082018927444,0.0784313725490196,51,0.2527368291324365,0.1454291543294432,634,0
10,47,57,0.2300023436546325,False,533,0.3445804520001729,confirmation,1987,1992,16,0.03,101230,0.9085173501577288,0.1176470588235294,51,0.2300023573669568,0.1362360091044991,634,0
20,47,67,0.2300023436546325,False,533,0.4063321389999146,confirmation,1987,1992,16,0.03,101230,0.9085173501577288,0.1176470588235294,51,0.2300023573669568,0.1362360091044991,634,0
50,47,97,0.2300023436546325,False,533,0.6438033760000508,confirmation,1987,1992,16,0.03,101230,0.9085173501577288,0.1176470588235294,51,0.2300023573669568,0.1362360091044991,634,0
10,86,96,0.2348308563232422,False,533,0.6182035720003114,confirmation,1987,1992,16,0.03,101231,0.9132492113564668,0.1176470588235294,51,0.2348308649692243,0.1368893074700097,634,0
20,86,106,0.2348308563232422,False,533,0.6787976830000844,confirmation,1987,1992,16,0.03,101231,0.9132492113564668,0.1176470588235294,51,0.2348308649692243,0.1368893074700097,634,0
50,86,136,0.2348308563232422,False,533,0.8578480660003152,confirmation,1987,1992,16,0.03,101231,0.9132492113564668,0.1176470588235294,51,0.2348308649692243,0.1368893074700097,634,0
10,57,67,0.2249816060066223,False,533,0.426776769999833,confirmation,1987,1992,16,0.03,101232,0.9116719242902208,0.0784313725490196,51,0.2249815991057613,0.1323957961133102,634,0
20,57,77,0.2249816060066223,False,533,0.486440150999897,confirmation,1987,1992,16,0.03,101232,0.9116719242902208,0.0784313725490196,51,0.2249815991057613,0.1323957961133102,634,0
50,57,107,0.2249816060066223,False,533,0.6635685730002479,confirmation,1987,1992,16,0.03,101232,0.9116719242902208,0.0784313725490196,51,0.2249815991057613,0.1323957961133102,634,0
10,30,40,0.2348167598247528,False,533,0.2601232750002964,confirmation,1987,1992,16,0.05,101223,0.9037854889589906,0.0784313725490196,51,0.2348167583699203,0.1371886126119623,634,0
20,30,50,0.2348167598247528,False,533,0.3226403429998754,confirmation,1987,1992,16,0.05,101223,0.9037854889589906,0.0784313725490196,51,0.2348167583699203,0.1371886126119623,634,0
50,30,80,0.2348167598247528,False,533,0.5620286450002823,confirmation,1987,1992,16,0.05,101223,0.9037854889589906,0.0784313725490196,51,0.2348167583699203,0.1371886126119623,634,0
10,16,26,0.2610087394714355,False,533,0.1858871770000405,confirmation,1987,1992,16,0.05,101224,0.889589905362776,0.0980392156862745,51,0.2610087579064846,0.1426140740029556,634,0
20,16,36,0.2610087394714355,False,533,0.2483884810003473,confirmation,1987,1992,16,0.05,101224,0.889589905362776,0.0980392156862745,51,0.2610087579064846,0.1426140740029556,634,0
50,84,134,0.2444581687450409,False,533,0.9080242009999892,confirmation,1987,1992,16,0.05,101224,0.9100946372239748,0.0980392156862745,51,0.2444581596984963,0.1382055161047064,634,0
10,67,77,0.2464871108531952,False,533,0.5121482999998079,confirmation,1987,1992,16,0.05,101225,0.9116719242902208,0.0980392156862745,51,0.2464871274464534,0.1387351512771286,634,0
20,67,87,0.2464871108531952,False,533,0.5845876299999873,confirmation,1987,1992,16,0.05,101225,0.9116719242902208,0.0980392156862745,51,0.2464871274464534,0.1387351512771286,634,0
50,67,117,0.2464871108531952,False,533,0.817652532000011,confirmation,1987,1992,16,0.05,101225,0.9116719242902208,0.0980392156862745,51,0.2464871274464534,0.1387351512771286,634,0
10,33,43,0.2247607558965683,False,533,0.287755923000077,confirmation,1987,1992,16,0.05,101226,0.9069400630914828,0.0784313725490196,51,0.2247607556695688,0.1334520098172368,634,0
20,33,53,0.2247607558965683,False,533,0.3763162390000616,confirmation,1987,1992,16,0.05,101226,0.9069400630914828,0.0784313725490196,51,0.2247607556695688,0.1334520098172368,634,0
50,33,83,0.2247607558965683,False,533,0.5591347690001385,confirmation,1987,1992,16,0.05,101226,0.9069400630914828,0.0784313725490196,51,0.2247607556695688,0.1334520098172368,634,0
10,35,45,0.2166869640350341,False,533,0.2823870770002941,confirmation,1987,1992,16,0.05,101227,0.9100946372239748,0.0980392156862745,51,0.2166869864371608,0.13072727045002,634,0
20,35,55,0.2166869640350341,False,533,0.3465019119998942,confirmation,1987,1992,16,0.05,101227,0.9100946372239748,0.0980392156862745,51,0.2166869864371608,0.13072727045002,634,0
50,35,85,0.2166869640350341,False,533,0.5243855510002504,confirmation,1987,1992,16,0.05,101227,0.9100946372239748,0.0980392156862745,51,0.2166869864371608,0.13072727045002,634,0
10,39,49,0.220956414937973,False,533,0.3002396860001681,confirmation,1987,1992,16,0.05,101228,0.9132492113564668,0.0980392156862745,51,0.2209564139716433,0.1307923898995739,634,0
20,39,59,0.220956414937973,False,533,0.3612881429999106,confirmation,1987,1992,16,0.05,101228,0.9132492113564668,0.0980392156862745,51,0.2209564139716433,0.1307923898995739,634,0
50,39,89,0.220956414937973,False,533,0.6259848069998952,confirmation,1987,1992,16,0.05,101228,0.9132492113564668,0.0980392156862745,51,0.2209564139716433,0.1307923898995739,634,0
10,36,46,0.2517649233341217,False,533,0.4311565820003125,confirmation,1987,1992,16,0.05,101229,0.9022082018927444,0.0784313725490196,51,0.251764888917086,0.1451311037188252,634,0
20,36,56,0.2517649233341217,False,533,0.5039155290000963,confirmation,1987,1992,16,0.05,101229,0.9022082018927444,0.0784313725490196,51,0.251764888917086,0.1451311037188252,634,0
50,36,86,0.2517649233341217,False,533,0.7056818129999556,confirmation,1987,1992,16,0.05,101229,0.9022082018927444,0.0784313725490196,51,0.251764888917086,0.1451311037188252,634,0
10,26,36,0.2284717708826065,False,533,0.274338200999864,confirmation,1987,1992,16,0.05,101230,0.9069400630914828,0.1176470588235294,51,0.2284717741275647,0.13534583886612,634,0
20,26,46,0.2284717708826065,False,533,0.3803793269999005,confirmation,1987,1992,16,0.05,101230,0.9069400630914828,0.1176470588235294,51,0.2284717741275647,0.13534583886612,634,0
50,26,76,0.2284717708826065,False,533,0.5609945569999581,confirmation,1987,1992,16,0.05,101230,0.9069400630914828,0.1176470588235294,51,0.2284717741275647,0.13534583886612,634,0
10,41,51,0.2342284321784973,False,533,0.3461432009999043,confirmation,1987,1992,16,0.05,101231,0.9053627760252366,0.1176470588235294,51,0.2342284322053179,0.1378613194745814,634,0
20,54,74,0.2340776026248932,False,533,0.4850554489999013,confirmation,1987,1992,16,0.05,101231,0.9132492113564668,0.1176470588235294,51,0.2340775875366187,0.1362549321828347,634,0
50,54,104,0.2340776026248932,False,533,0.700207877000139,confirmation,1987,1992,16,0.05,101231,0.9132492113564668,0.1176470588235294,51,0.2340775875366187,0.1362549321828347,634,0
10,30,40,0.2247522175312042,False,533,0.3048564260002422,confirmation,1987,1992,16,0.05,101232,0.9116719242902208,0.1176470588235294,51,0.2247522053014675,0.1321959018054941,634,0
20,30,50,0.2247522175312042,False,533,0.3631749290002517,confirmation,1987,1992,16,0.05,101232,0.9116719242902208,0.1176470588235294,51,0.2247522053014675,0.1321959018054941,634,0
50,30,80,0.2247522175312042,False,533,0.61900864800009,confirmation,1987,1992,16,0.05,101232,0.9116719242902208,0.1176470588235294,51,0.2247522053014675,0.1321959018054941,634,0
10,17,27,0.2291405349969864,False,533,0.2104339620000246,confirmation,1987,1992,16,0.1,101223,0.9053627760252366,0.0980392156862745,51,0.2291405387496239,0.1346853372304768,634,0
20,17,37,0.2291405349969864,False,533,0.2749414179997984,confirmation,1987,1992,16,0.1,101223,0.9053627760252366,0.0980392156862745,51,0.2291405387496239,0.1346853372304768,634,0
50,17,67,0.2291405349969864,False,533,0.462893460000032,confirmation,1987,1992,16,0.1,101223,0.9053627760252366,0.0980392156862745,51,0.2291405387496239,0.1346853372304768,634,0
10,9,19,0.2585557699203491,False,533,0.1590435499997511,confirmation,1987,1992,16,0.1,101224,0.889589905362776,0.0980392156862745,51,0.2585557684292849,0.1433526226126294,634,0
20,40,60,0.2426026910543441,False,533,0.4065865379998286,confirmation,1987,1992,16,0.1,101224,0.9085173501577288,0.0784313725490196,51,0.2426027035621114,0.1377180297548222,634,0
50,40,90,0.2426026910543441,False,533,0.6598055669996938,confirmation,1987,1992,16,0.1,101224,0.9085173501577288,0.0784313725490196,51,0.2426027035621114,0.1377180297548222,634,0
10,29,39,0.2390712201595306,False,533,0.3732809900002394,confirmation,1987,1992,16,0.1,101225,0.9100946372239748,0.1176470588235294,51,0.2390712020409631,0.1370182875826624,634,0
20,29,49,0.2390712201595306,False,533,0.4354622710002331,confirmation,1987,1992,16,0.1,101225,0.9100946372239748,0.1176470588235294,51,0.2390712020409631,0.1370182875826624,634,0
50,29,79,0.2390712201595306,False,533,0.6091495579998991,confirmation,1987,1992,16,0.1,101225,0.9100946372239748,0.1176470588235294,51,0.2390712020409631,0.1370182875826624,634,0
10,17,27,0.2214217036962509,False,533,0.2126371830004245,confirmation,1987,1992,16,0.1,101226,0.9085173501577288,0.0980392156862745,51,0.2214216921168244,0.1317596269743673,634,0
20,17,37,0.2214217036962509,False,533,0.272427504999996,confirmation,1987,1992,16,0.1,101226,0.9085173501577288,0.0980392156862745,51,0.2214216921168244,0.1317596269743673,634,0
50,17,67,0.2214217036962509,False,533,0.4485887280002316,confirmation,1987,1992,16,0.1,101226,0.9085173501577288,0.0980392156862745,51,0.2214216921168244,0.1317596269743673,634,0
10,18,28,0.2143927961587906,False,533,0.1885317920000488,confirmation,1987,1992,16,0.1,101227,0.9100946372239748,0.1176470588235294,51,0.2143927959216741,0.1295394327394013,634,0
20,18,38,0.2143927961587906,False,533,0.2473927390001336,confirmation,1987,1992,16,0.1,101227,0.9100946372239748,0.1176470588235294,51,0.2143927959216741,0.1295394327394013,634,0
50,18,68,0.2143927961587906,False,533,0.4259060120002687,confirmation,1987,1992,16,0.1,101227,0.9100946372239748,0.1176470588235294,51,0.2143927959216741,0.1295394327394013,634,0
10,23,33,0.2186929881572723,False,533,0.2111787170001662,confirmation,1987,1992,16,0.1,101228,0.9116719242902208,0.0980392156862745,51,0.2186929931986832,0.1294797960390125,634,0
20,23,43,0.2186929881572723,False,533,0.2710563949999596,confirmation,1987,1992,16,0.1,101228,0.9116719242902208,0.0980392156862745,51,0.2186929931986832,0.1294797960390125,634,0
50,23,73,0.2186929881572723,False,533,0.4529935650002699,confirmation,1987,1992,16,0.1,101228,0.9116719242902208,0.0980392156862745,51,0.2186929931986832,0.1294797960390125,634,0
10,15,25,0.249541774392128,False,533,0.1513382379998802,confirmation,1987,1992,16,0.1,101229,0.9037854889589906,0.1372549019607843,51,0.2495418048126966,0.1439277736295855,634,0
20,15,35,0.249541774392128,False,533,0.2097822119999364,confirmation,1987,1992,16,0.1,101229,0.9037854889589906,0.1372549019607843,51,0.2495418048126966,0.1439277736295855,634,0
50,15,65,0.249541774392128,False,533,0.3881205019997651,confirmation,1987,1992,16,0.1,101229,0.9037854889589906,0.1372549019607843,51,0.2495418048126966,0.1439277736295855,634,0
10,11,21,0.2236781120300293,False,533,0.1257563639996988,confirmation,1987,1992,16,0.1,101230,0.9053627760252366,0.1372549019607843,51,0.2236781187648543,0.1320514788834988,634,0
20,11,31,0.2236781120300293,False,533,0.1846250489998055,confirmation,1987,1992,16,0.1,101230,0.9053627760252366,0.1372549019607843,51,0.2236781187648543,0.1320514788834988,634,0
50,11,61,0.2236781120300293,False,533,0.3733271709998007,confirmation,1987,1992,16,0.1,101230,0.9053627760252366,0.1372549019607843,51,0.2236781187648543,0.1320514788834988,634,0
10,31,41,0.2328349202871322,False,533,0.2710681739999927,confirmation,1987,1992,16,0.1,101231,0.9085173501577288,0.0980392156862745,51,0.2328349270763735,0.1348267562714292,634,0
20,31,51,0.2328349202871322,False,533,0.353467587999603,confirmation,1987,1992,16,0.1,101231,0.9085173501577288,0.0980392156862745,51,0.2328349270763735,0.1348267562714292,634,0
50,31,81,0.2328349202871322,False,533,0.5392807599996559,confirmation,1987,1992,16,0.1,101231,0.9085173501577288,0.0980392156862745,51,0.2328349270763735,0.1348267562714292,634,0
10,21,31,0.2233336120843887,False,533,0.194362030999855,confirmation,1987,1992,16,0.1,101232,0.9100946372239748,0.0980392156862745,51,0.2233336113040184,0.1310627249636081,634,0
20,21,41,0.2233336120843887,False,533,0.2803185560001111,confirmation,1987,1992,16,0.1,101232,0.9100946372239748,0.0980392156862745,51,0.2233336113040184,0.1310627249636081,634,0
50,21,71,0.2233336120843887,False,533,0.4740579290000823,confirmation,1987,1992,16,0.1,101232,0.9100946372239748,0.0980392156862745,51,0.2233336113040184,0.1310627249636081,634,0
10,17,27,0.2285457402467727,False,533,0.1744539699998313,confirmation,1987,1992,16,0.2,101223,0.9100946372239748,0.1764705882352941,51,0.228545737819736,0.1337184281238685,634,0
20,17,37,0.2285457402467727,False,533,0.2344249540001328,confirmation,1987,1992,16,0.2,101223,0.9100946372239748,0.1764705882352941,51,0.228545737819736,0.1337184281238685,634,0
50,17,67,0.2285457402467727,False,533,0.4322719379997579,confirmation,1987,1992,16,0.2,101223,0.9100946372239748,0.1764705882352941,51,0.228545737819736,0.1337184281238685,634,0
10,16,26,0.232899785041809,False,533,0.1617941999998038,confirmation,1987,1992,16,0.2,101224,0.9116719242902208,0.1176470588235294,51,0.2328997548111453,0.1350831330080157,634,0
20,16,36,0.232899785041809,False,533,0.2219843539996873,confirmation,1987,1992,16,0.2,101224,0.9116719242902208,0.1176470588235294,51,0.2328997548111453,0.1350831330080157,634,0
50,16,66,0.232899785041809,False,533,0.4054832140000144,confirmation,1987,1992,16,0.2,101224,0.9116719242902208,0.1176470588235294,51,0.2328997548111453,0.1350831330080157,634,0
10,20,30,0.2283543795347213,False,533,0.1808044980002705,confirmation,1987,1992,16,0.2,101225,0.9100946372239748,0.196078431372549,51,0.228354371867595,0.1301135890941463,634,0
20,20,40,0.2283543795347213,False,533,0.2407535520001147,confirmation,1987,1992,16,0.2,101225,0.9100946372239748,0.196078431372549,51,0.228354371867595,0.1301135890941463,634,0
50,20,70,0.2283543795347213,False,533,0.4180100260000472,confirmation,1987,1992,16,0.2,101225,0.9100946372239748,0.196078431372549,51,0.228354371867595,0.1301135890941463,634,0
10,6,16,0.2115488201379776,False,533,0.0978883819998372,confirmation,1987,1992,16,0.2,101226,0.9053627760252366,0.1764705882352941,51,0.2115488183960503,0.124813843797351,634,0
20,6,26,0.2115488201379776,False,533,0.1565792329997748,confirmation,1987,1992,16,0.2,101226,0.9053627760252366,0.1764705882352941,51,0.2115488183960503,0.124813843797351,634,0
50,6,56,0.2115488201379776,False,533,0.3344003299998803,confirmation,1987,1992,16,0.2,101226,0.9053627760252366,0.1764705882352941,51,0.2115488183960503,0.124813843797351,634,0
10,11,21,0.2165823131799698,False,533,0.1504449770000064,confirmation,1987,1992,16,0.2,101227,0.9100946372239748,0.0980392156862745,51,0.216582328474138,0.1301674316108313,634,0
20,11,31,0.2165823131799698,False,533,0.2105020500002865,confirmation,1987,1992,16,0.2,101227,0.9100946372239748,0.0980392156862745,51,0.216582328474138,0.1301674316108313,634,0
50,11,61,0.2165823131799698,False,533,0.4046466810000311,confirmation,1987,1992,16,0.2,101227,0.9100946372239748,0.0980392156862745,51,0.216582328474138,0.1301674316108313,634,0
10,9,19,0.2091075479984283,False,533,0.1333261649997439,confirmation,1987,1992,16,0.2,101228,0.919558359621451,0.1764705882352941,51,0.2091075663393996,0.1251099705978096,634,0
20,9,29,0.2091075479984283,False,533,0.1951251159998719,confirmation,1987,1992,16,0.2,101228,0.919558359621451,0.1764705882352941,51,0.2091075663393996,0.1251099705978096,634,0
50,9,59,0.2091075479984283,False,533,0.4163232389996665,confirmation,1987,1992,16,0.2,101228,0.919558359621451,0.1764705882352941,51,0.2091075663393996,0.1251099705978096,634,0
10,7,17,0.2384272962808609,False,533,0.135372541000379,confirmation,1987,1992,16,0.2,101229,0.8974763406940063,0.1764705882352941,51,0.2384272985425664,0.1374436940828951,634,0
20,7,27,0.2384272962808609,False,533,0.1974977750001016,confirmation,1987,1992,16,0.2,101229,0.8974763406940063,0.1764705882352941,51,0.2384272985425664,0.1374436940828951,634,0
50,7,57,0.2384272962808609,False,533,0.4493129560000852,confirmation,1987,1992,16,0.2,101229,0.8974763406940063,0.1764705882352941,51,0.2384272985425664,0.1374436940828951,634,0
10,11,21,0.2157944589853286,False,533,0.1581190520000746,confirmation,1987,1992,16,0.2,101230,0.9053627760252366,0.1568627450980392,51,0.2157944416074621,0.1289111235815192,634,0
20,11,31,0.2157944589853286,False,533,0.2820471310001267,confirmation,1987,1992,16,0.2,101230,0.9053627760252366,0.1568627450980392,51,0.2157944416074621,0.1289111235815192,634,0
50,11,61,0.2157944589853286,False,533,0.5046131180001794,confirmation,1987,1992,16,0.2,101230,0.9053627760252366,0.1568627450980392,51,0.2157944416074621,0.1289111235815192,634,0
10,13,23,0.2287825047969818,False,533,0.1529588469998088,confirmation,1987,1992,16,0.2,101231,0.9132492113564668,0.1176470588235294,51,0.2287825161378261,0.1343721944674276,634,0
20,13,33,0.2287825047969818,False,533,0.2313946389999728,confirmation,1987,1992,16,0.2,101231,0.9132492113564668,0.1176470588235294,51,0.2287825161378261,0.1343721944674276,634,0
50,13,63,0.2287825047969818,False,533,0.4237266370000725,confirmation,1987,1992,16,0.2,101231,0.9132492113564668,0.1176470588235294,51,0.2287825161378261,0.1343721944674276,634,0
10,11,21,0.2219202220439911,False,533,0.1794296150001173,confirmation,1987,1992,16,0.2,101232,0.9100946372239748,0.0980392156862745,51,0.2219202205820658,0.1303940731407143,634,0
20,11,31,0.2219202220439911,False,533,0.2394896300002074,confirmation,1987,1992,16,0.2,101232,0.9100946372239748,0.0980392156862745,51,0.2219202205820658,0.1303940731407143,634,0
50,11,61,0.2219202220439911,False,533,0.4293441270001494,confirmation,1987,1992,16,0.2,101232,0.9100946372239748,0.0980392156862745,51,0.2219202205820658,0.1303940731407143,634,0
10,5,15,0.2284558862447738,False,533,0.0925284660002034,confirmation,1987,1992,16,0.3,101223,0.9053627760252366,0.0980392156862745,51,0.2284559015703647,0.1338143956701251,634,0
20,5,25,0.2284558862447738,False,533,0.1568714869999894,confirmation,1987,1992,16,0.3,101223,0.9053627760252366,0.0980392156862745,51,0.2284559015703647,0.1338143956701251,634,0
50,5,55,0.2284558862447738,False,533,0.3799881869999808,confirmation,1987,1992,16,0.3,101223,0.9053627760252366,0.0980392156862745,51,0.2284559015703647,0.1338143956701251,634,0
