evaluation_year,architecture,policy,seed,accuracy,changed_accuracy,con_seats,lab_seats,lib_seats,natSW_seats,oth_seats
2001,32,fixed_0.3,101225,0.9407176287051482,0.20833333333333334,187,422,28,4,0
2001,32,fixed_0.3,101226,0.9375975039001561,0.16666666666666666,190,419,23,9,0
2001,32,fixed_0.3,101227,0.9235569422776911,0.25,203,397,32,9,0
2001,32,fixed_0.3,101228,0.9329173166926678,0.3333333333333333,196,416,27,2,0
2001,32,fixed_0.3,101229,0.9422776911076443,0.125,185,418,27,11,0
2001,32,fixed_0.3,101230,0.9407176287051482,0.125,182,423,32,4,0
2001,32,fixed_0.3,101231,0.8533541341653667,0.375,254,369,10,8,0
2001,32,fixed_0.3,101232,0.9126365054602185,0.25,211,394,26,10,0
2001,32_16,validation_all_rates,101223,0.9297971918876755,0.125,190,415,22,14,0
2001,32_16,validation_all_rates,101224,0.9017160686427457,0.16666666666666666,210,419,12,0,0
2001,32_16,validation_all_rates,101225,0.9235569422776911,0.16666666666666666,171,432,27,11,0
2001,32_16,validation_all_rates,101226,0.9344773790951638,0.041666666666666664,186,409,36,10,0
2001,32_16,validation_all_rates,101227,0.9297971918876755,0.125,192,400,40,9,0
2001,32_16,validation_all_rates,101228,0.8705148205928237,0.25,201,440,0,0,0
2001,32_16,validation_all_rates,101229,0.9235569422776911,0.20833333333333334,201,419,16,5,0
2001,32_16,validation_all_rates,101230,0.9516380655226209,0.125,174,417,50,0,0
2001,32_16,validation_all_rates,101231,0.9407176287051482,0.16666666666666666,184,417,35,5,0
2001,32_16,validation_all_rates,101232,0.906396255850234,0.16666666666666666,161,444,36,0,0
