stage,train_through,validation_year,evaluation_year,architecture,learning_rate,patience,seeds,validation_accuracy,validation_changed_seat_accuracy,validation_changed_seats,validation_log_loss,validation_brier_score,validation_rows,validation_unseen_winners,evaluation_accuracy,evaluation_changed_seat_accuracy,evaluation_changed_seats,evaluation_log_loss,evaluation_brier_score,evaluation_rows,evaluation_unseen_winners,policy
screening,1987,1992,1997,16,0.05,20,3,0.9132492113564668,0.1372549019607843,51,0.2260586193495355,0.1337632835664883,634,0,0.6755070202808112,0.03125,160,1.230003059125295,0.5752863634959262,641,0,fixed_0.05
screening,1987,1992,1997,16,0.1,20,3,0.9116719242902208,0.1176470588235294,51,0.2297555201607636,0.1342663055704419,634,0,0.6833073322932918,0.04375,160,1.4656430034813006,0.589354320512131,641,0,fixed_0.1
screening,1987,1992,1997,16,0.2,20,3,0.916403785488959,0.1764705882352941,51,0.2255697208929528,0.1309596971112621,634,0,0.6879875195007801,0.05625,160,1.509267668391331,0.5818834234746195,641,0,fixed_0.2
screening,1987,1992,1997,16,0.3,20,3,0.9132492113564668,0.1372549019607843,51,0.2189145976940788,0.1288694530386677,634,0,0.6848673946957878,0.05,160,1.4153035545020136,0.5759350686267601,641,0,fixed_0.3
screening,1987,1992,1997,16,0.5,20,3,0.9116719242902208,0.2156862745098039,51,0.2088080925346296,0.1226129093099502,634,0,0.6879875195007801,0.0625,160,1.3594729984501406,0.5527579000118703,641,0,fixed_0.5
screening,1987,1992,1997,16,1.0,20,3,0.9132492113564668,0.1568627450980392,51,0.2210438494265706,0.1281752506120126,634,0,0.6879875195007801,0.05625,160,1.4496288381161082,0.5704802708677521,641,0,fixed_1
screening,1987,1992,1997,16,0.5,50,3,0.9116719242902208,0.2156862745098039,51,0.2088080925346296,0.1226129093099502,634,0,0.6879875195007801,0.0625,160,1.3594729984501406,0.5527579000118703,641,0,validation_all_rates
screening,1987,1992,1997,16,0.5,50,3,0.9116719242902208,0.2156862745098039,51,0.2088080925346296,0.1226129093099502,634,0,0.6879875195007801,0.0625,160,1.3594729984501406,0.5527579000118703,641,0,validation_midrange
screening,1987,1992,1997,16,0.3,50,3,0.9132492113564668,0.1372549019607843,51,0.2189145976940788,0.1288694530386677,634,0,0.6848673946957878,0.05,160,1.4153035545020136,0.5759350686267601,641,0,validation_compact
screening,1987,1992,1997,16,0.01,50,3,0.9148264984227128,0.1372549019607843,51,0.2283184790723941,0.1350460995619058,634,0,0.6770670826833073,0.03125,160,1.2694349766578803,0.580496243220569,641,0,fixed_0.01
screening,1987,1992,1997,16,0.03,50,3,0.9116719242902208,0.1176470588235294,51,0.2353437695699927,0.136687015167571,634,0,0.6739469578783152,0.0375,160,1.500105310585063,0.5974139706685259,641,0,fixed_0.03
screening,1987,1992,1997,16,0.05,50,3,0.9116719242902208,0.1176470588235294,51,0.2330143374645171,0.1356844688480074,634,0,0.6755070202808112,0.05,160,1.4856804731594162,0.5952617409336436,641,0,fixed_0.05
screening,1987,1992,1997,16,0.1,50,3,0.9116719242902208,0.1176470588235294,51,0.2297555201607636,0.1342663055704419,634,0,0.6833073322932918,0.04375,160,1.4656430034813006,0.589354320512131,641,0,fixed_0.1
screening,1987,1992,1997,16,0.2,50,3,0.916403785488959,0.1764705882352941,51,0.2255697208929528,0.1309596971112621,634,0,0.6879875195007801,0.05625,160,1.509267668391331,0.5818834234746195,641,0,fixed_0.2
screening,1987,1992,1997,16,0.3,50,3,0.9132492113564668,0.1372549019607843,51,0.2189145976940788,0.1288694530386677,634,0,0.6848673946957878,0.05,160,1.4153035545020136,0.5759350686267601,641,0,fixed_0.3
screening,1987,1992,1997,16,0.5,50,3,0.9116719242902208,0.2156862745098039,51,0.2088080925346296,0.1226129093099502,634,0,0.6879875195007801,0.0625,160,1.3594729984501406,0.5527579000118703,641,0,fixed_0.5
screening,1987,1992,1997,16,1.0,50,3,0.9132492113564668,0.1568627450980392,51,0.2210438494265706,0.1281752506120126,634,0,0.6879875195007801,0.05625,160,1.4496288381161082,0.5704802708677521,641,0,fixed_1
screening,1987,1992,1997,32,0.5,10,3,0.9069400630914828,0.1764705882352941,51,0.2041216273923365,0.1237811169935207,634,0,0.6879875195007801,0.0625,160,1.304574656193607,0.5479633147938041,641,0,validation_all_rates
screening,1987,1992,1997,32,0.5,10,3,0.9069400630914828,0.1764705882352941,51,0.2041216273923365,0.1237811169935207,634,0,0.6879875195007801,0.0625,160,1.304574656193607,0.5479633147938041,641,0,validation_midrange
screening,1987,1992,1997,32,0.3,10,3,0.9085173501577288,0.1176470588235294,51,0.2145539986939077,0.1306724456045647,634,0,0.6786271450858035,0.0375,160,1.2473458073729815,0.5598368055569304,641,0,validation_compact
screening,1987,1992,1997,32,0.01,10,3,0.9085173501577288,0.0784313725490196,51,0.2269683256221303,0.1365143366607371,634,0,0.6770670826833073,0.03125,160,1.2866061842022316,0.5756362484193474,641,0,fixed_0.01
screening,1987,1992,1997,32,0.03,10,3,0.9085173501577288,0.0784313725490196,51,0.2265401482547434,0.1363021007528231,634,0,0.6770670826833073,0.03125,160,1.3055933353834728,0.5772328663471518,641,0,fixed_0.03
screening,1987,1992,1997,32,0.05,10,3,0.9085173501577288,0.0784313725490196,51,0.2261595515949616,0.1360957048286246,634,0,0.6770670826833073,0.03125,160,1.2699924420063449,0.573528052382145,641,0,fixed_0.05
screening,1987,1992,1997,32,0.1,10,3,0.9116719242902208,0.1176470588235294,51,0.2227854938818927,0.134683101536806,634,0,0.6770670826833073,0.03125,160,1.296296147578548,0.5726484855095149,641,0,fixed_0.1
screening,1987,1992,1997,32,0.2,10,3,0.9100946372239748,0.1176470588235294,51,0.2177152600415293,0.1318102270452118,634,0,0.6770670826833073,0.03125,160,1.247612101867684,0.5650756012093088,641,0,fixed_0.2
screening,1987,1992,1997,32,0.3,10,3,0.9085173501577288,0.1176470588235294,51,0.2145539986939077,0.1306724456045647,634,0,0.6786271450858035,0.0375,160,1.2473458073729815,0.5598368055569304,641,0,fixed_0.3
screening,1987,1992,1997,32,0.5,10,3,0.9069400630914828,0.1764705882352941,51,0.2041216273923365,0.1237811169935207,634,0,0.6879875195007801,0.0625,160,1.304574656193607,0.5479633147938041,641,0,fixed_0.5
screening,1987,1992,1997,32,1.0,10,3,0.9132492113564668,0.1568627450980392,51,0.2204881341660118,0.1304651555572657,634,0,0.6879875195007801,0.05625,160,1.4973145004780184,0.577323858512603,641,0,fixed_1
screening,1987,1992,1997,32,0.5,20,3,0.9069400630914828,0.1764705882352941,51,0.2041216273923365,0.1237811169935207,634,0,0.6879875195007801,0.0625,160,1.304574656193607,0.5479633147938041,641,0,validation_all_rates
screening,1987,1992,1997,32,0.5,20,3,0.9069400630914828,0.1764705882352941,51,0.2041216273923365,0.1237811169935207,634,0,0.6879875195007801,0.0625,160,1.304574656193607,0.5479633147938041,641,0,validation_midrange
screening,1987,1992,1997,32,0.3,20,3,0.9085173501577288,0.1176470588235294,51,0.2145539986939077,0.1306724456045647,634,0,0.6786271450858035,0.0375,160,1.2473458073729815,0.5598368055569304,641,0,validation_compact
screening,1987,1992,1997,32,0.01,20,3,0.9069400630914828,0.0784313725490196,51,0.2267665876797789,0.1364003243561839,634,0,0.6770670826833073,0.03125,160,1.2953332204918948,0.5765753419140135,641,0,fixed_0.01
screening,1987,1992,1997,32,0.03,20,3,0.9085173501577288,0.0784313725490196,51,0.2265401482547434,0.1363021007528231,634,0,0.6770670826833073,0.03125,160,1.3055933353834728,0.5772328663471518,641,0,fixed_0.03
screening,1987,1992,1997,32,0.05,20,3,0.9085173501577288,0.0784313725490196,51,0.2261595515949616,0.1360957048286246,634,0,0.6770670826833073,0.03125,160,1.2699924420063449,0.573528052382145,641,0,fixed_0.05
screening,1987,1992,1997,32,0.1,20,3,0.9116719242902208,0.1176470588235294,51,0.2227854938818927,0.134683101536806,634,0,0.6770670826833073,0.03125,160,1.296296147578548,0.5726484855095149,641,0,fixed_0.1
screening,1987,1992,1997,32,0.2,20,3,0.9100946372239748,0.1176470588235294,51,0.2177152600415293,0.1318102270452118,634,0,0.6770670826833073,0.03125,160,1.247612101867684,0.5650756012093088,641,0,fixed_0.2
screening,1987,1992,1997,32,0.3,20,3,0.9085173501577288,0.1176470588235294,51,0.2145539986939077,0.1306724456045647,634,0,0.6786271450858035,0.0375,160,1.2473458073729815,0.5598368055569304,641,0,fixed_0.3
screening,1987,1992,1997,32,0.5,20,3,0.9069400630914828,0.1764705882352941,51,0.2041216273923365,0.1237811169935207,634,0,0.6879875195007801,0.0625,160,1.304574656193607,0.5479633147938041,641,0,fixed_0.5
screening,1987,1992,1997,32,1.0,20,3,0.9132492113564668,0.1568627450980392,51,0.2204881341660118,0.1304651555572657,634,0,0.6879875195007801,0.05625,160,1.4973145004780184,0.577323858512603,641,0,fixed_1
screening,1987,1992,1997,32,0.5,50,3,0.9069400630914828,0.1764705882352941,51,0.2041216273923365,0.1237811169935207,634,0,0.6879875195007801,0.0625,160,1.304574656193607,0.5479633147938041,641,0,validation_all_rates
screening,1987,1992,1997,32,0.5,50,3,0.9069400630914828,0.1764705882352941,51,0.2041216273923365,0.1237811169935207,634,0,0.6879875195007801,0.0625,160,1.304574656193607,0.5479633147938041,641,0,validation_midrange
screening,1987,1992,1997,32,0.3,50,3,0.9085173501577288,0.1176470588235294,51,0.2145539986939077,0.1306724456045647,634,0,0.6786271450858035,0.0375,160,1.2473458073729815,0.5598368055569304,641,0,validation_compact
screening,1987,1992,1997,32,0.01,50,3,0.9069400630914828,0.0784313725490196,51,0.2267665876797789,0.1364003243561839,634,0,0.6770670826833073,0.03125,160,1.2953332204918948,0.5765753419140135,641,0,fixed_0.01
screening,1987,1992,1997,32,0.03,50,3,0.9085173501577288,0.0784313725490196,51,0.2265401482547434,0.1363021007528231,634,0,0.6770670826833073,0.03125,160,1.3055933353834728,0.5772328663471518,641,0,fixed_0.03
screening,1987,1992,1997,32,0.05,50,3,0.9085173501577288,0.0784313725490196,51,0.2261595515949616,0.1360957048286246,634,0,0.6770670826833073,0.03125,160,1.2699924420063449,0.573528052382145,641,0,fixed_0.05
screening,1987,1992,1997,32,0.1,50,3,0.9116719242902208,0.1176470588235294,51,0.2227854938818927,0.134683101536806,634,0,0.6770670826833073,0.03125,160,1.296296147578548,0.5726484855095149,641,0,fixed_0.1
screening,1987,1992,1997,32,0.2,50,3,0.9100946372239748,0.1176470588235294,51,0.2177152600415293,0.1318102270452118,634,0,0.6770670826833073,0.03125,160,1.247612101867684,0.5650756012093088,641,0,fixed_0.2
screening,1987,1992,1997,32,0.3,50,3,0.9085173501577288,0.1176470588235294,51,0.2145539986939077,0.1306724456045647,634,0,0.6786271450858035,0.0375,160,1.2473458073729815,0.5598368055569304,641,0,fixed_0.3
screening,1987,1992,1997,32,0.5,50,3,0.9069400630914828,0.1764705882352941,51,0.2041216273923365,0.1237811169935207,634,0,0.6879875195007801,0.0625,160,1.304574656193607,0.5479633147938041,641,0,fixed_0.5
screening,1987,1992,1997,32,1.0,50,3,0.9132492113564668,0.1568627450980392,51,0.2204881341660118,0.1304651555572657,634,0,0.6879875195007801,0.05625,160,1.4973145004780184,0.577323858512603,641,0,fixed_1
screening,1987,1992,1997,32_16,0.3,10,3,0.889589905362776,0.3137254901960784,51,0.2439722517806378,0.1374283223010808,634,0,0.6692667706708268,0.05,160,1.2068248270879751,0.5350672461484336,641,0,validation_all_rates
screening,1987,1992,1997,32_16,0.3,10,3,0.889589905362776,0.3137254901960784,51,0.2439722517806378,0.1374283223010808,634,0,0.6692667706708268,0.05,160,1.2068248270879751,0.5350672461484336,641,0,validation_midrange
screening,1987,1992,1997,32_16,0.3,10,3,0.889589905362776,0.3137254901960784,51,0.2439722517806378,0.1374283223010808,634,0,0.6692667706708268,0.05,160,1.2068248270879751,0.5350672461484336,641,0,validation_compact
screening,1987,1992,1997,32_16,0.01,10,3,0.88801261829653,0.1176470588235294,51,0.2647260648659778,0.1490409481101399,634,0,0.6645865834633385,0.03125,160,1.207963995739089,0.5801550551009189,641,0,fixed_0.01
screening,1987,1992,1997,32_16,0.03,10,3,0.889589905362776,0.1176470588235294,51,0.2613318656144561,0.1472579915844181,634,0,0.6645865834633385,0.03125,160,1.1805105042121449,0.5751379836493311,641,0,fixed_0.03
screening,1987,1992,1997,32_16,0.05,10,3,0.889589905362776,0.1176470588235294,51,0.2598775174181694,0.1469549760430483,634,0,0.6645865834633385,0.03125,160,1.1492082757470492,0.5709629769326754,641,0,fixed_0.05
screening,1987,1992,1997,32_16,0.1,10,3,0.8848580441640379,0.1176470588235294,51,0.2667709240638237,0.1504802355421771,634,0,0.6661466458658346,0.0375,160,1.2014302117393711,0.5776463036472427,641,0,fixed_0.1
screening,1987,1992,1997,32_16,0.2,10,3,0.8943217665615142,0.1764705882352941,51,0.2517987014808683,0.1453160903293066,634,0,0.6677067082683308,0.04375,160,1.3705641837540774,0.5849109433382567,641,0,fixed_0.2
screening,1987,1992,1997,32_16,0.3,10,3,0.889589905362776,0.3137254901960784,51,0.2439722517806378,0.1374283223010808,634,0,0.6692667706708268,0.05,160,1.2068248270879751,0.5350672461484336,641,0,fixed_0.3
screening,1987,1992,1997,32_16,0.5,10,3,0.9037854889589906,0.2156862745098039,51,0.2475378232393737,0.138256114907374,634,0,0.6755070202808112,0.04375,160,1.532534131478559,0.5853781216123535,641,0,fixed_0.5
screening,1987,1992,1997,32_16,1.0,10,3,0.9085173501577288,0.2549019607843137,51,0.2647519776586067,0.1414906486563028,634,0,0.6770670826833073,0.04375,160,1.6399120873713051,0.592072338325395,641,0,fixed_1
screening,1987,1992,1997,32_16,0.2,20,3,0.9022082018927444,0.196078431372549,51,0.2412642907461379,0.138320819277479,634,0,0.6755070202808112,0.04375,160,1.4590332066026577,0.5824677356021827,641,0,validation_all_rates
screening,1987,1992,1997,32_16,0.2,20,3,0.9022082018927444,0.196078431372549,51,0.2412642907461379,0.138320819277479,634,0,0.6755070202808112,0.04375,160,1.4590332066026577,0.5824677356021827,641,0,validation_midrange
screening,1987,1992,1997,32_16,0.3,20,3,0.889589905362776,0.3137254901960784,51,0.2439722517806378,0.1374283223010808,634,0,0.6692667706708268,0.05,160,1.2068248270879751,0.5350672461484336,641,0,validation_compact
screening,1987,1992,1997,32_16,0.01,20,3,0.88801261829653,0.1176470588235294,51,0.2647260648659778,0.1490409481101399,634,0,0.6645865834633385,0.03125,160,1.207963995739089,0.5801550551009189,641,0,fixed_0.01
screening,1987,1992,1997,32_16,0.03,20,3,0.889589905362776,0.1176470588235294,51,0.2613318656144561,0.1472579915844181,634,0,0.6645865834633385,0.03125,160,1.1805105042121449,0.5751379836493311,641,0,fixed_0.03
screening,1987,1992,1997,32_16,0.05,20,3,0.889589905362776,0.1176470588235294,51,0.2598775174181694,0.1469549760430483,634,0,0.6645865834633385,0.03125,160,1.1492082757470492,0.5709629769326754,641,0,fixed_0.05
screening,1987,1992,1997,32_16,0.1,20,3,0.8943217665615142,0.1372549019607843,51,0.2611232675059354,0.1490466494419182,634,0,0.6677067082683308,0.04375,160,1.4639369339528898,0.597775920910996,641,0,fixed_0.1
screening,1987,1992,1997,32_16,0.2,20,3,0.9022082018927444,0.196078431372549,51,0.2412642907461379,0.138320819277479,634,0,0.6755070202808112,0.04375,160,1.4590332066026577,0.5824677356021827,641,0,fixed_0.2
screening,1987,1992,1997,32_16,0.3,20,3,0.889589905362776,0.3137254901960784,51,0.2439722517806378,0.1374283223010808,634,0,0.6692667706708268,0.05,160,1.2068248270879751,0.5350672461484336,641,0,fixed_0.3
screening,1987,1992,1997,32_16,0.5,20,3,0.9037854889589906,0.2156862745098039,51,0.2475378232393737,0.138256114907374,634,0,0.6755070202808112,0.04375,160,1.532534131478559,0.5853781216123535,641,0,fixed_0.5
screening,1987,1992,1997,32_16,1.0,20,3,0.9085173501577288,0.2549019607843137,51,0.2647519776586067,0.1414906486563028,634,0,0.6770670826833073,0.04375,160,1.6399120873713051,0.592072338325395,641,0,fixed_1
screening,1987,1992,1997,32_16,0.2,50,3,0.9022082018927444,0.196078431372549,51,0.2412642907461379,0.138320819277479,634,0,0.6755070202808112,0.04375,160,1.4590332066026577,0.5824677356021827,641,0,validation_all_rates
screening,1987,1992,1997,32_16,0.2,50,3,0.9022082018927444,0.196078431372549,51,0.2412642907461379,0.138320819277479,634,0,0.6755070202808112,0.04375,160,1.4590332066026577,0.5824677356021827,641,0,validation_midrange
screening,1987,1992,1997,32_16,0.3,50,3,0.889589905362776,0.3137254901960784,51,0.2439722517806378,0.1374283223010808,634,0,0.6692667706708268,0.05,160,1.2068248270879751,0.5350672461484336,641,0,validation_compact
screening,1987,1992,1997,32_16,0.01,50,3,0.88801261829653,0.1176470588235294,51,0.2647260648659778,0.1490409481101399,634,0,0.6645865834633385,0.03125,160,1.207963995739089,0.5801550551009189,641,0,fixed_0.01
screening,1987,1992,1997,32_16,0.03,50,3,0.889589905362776,0.1176470588235294,51,0.2613318656144561,0.1472579915844181,634,0,0.6645865834633385,0.03125,160,1.1805105042121449,0.5751379836493311,641,0,fixed_0.03
screening,1987,1992,1997,32_16,0.05,50,3,0.889589905362776,0.1176470588235294,51,0.2598775174181694,0.1469549760430483,634,0,0.6645865834633385,0.03125,160,1.1492082757470492,0.5709629769326754,641,0,fixed_0.05
screening,1987,1992,1997,32_16,0.1,50,3,0.8943217665615142,0.1372549019607843,51,0.2611232675059354,0.1490466494419182,634,0,0.6677067082683308,0.04375,160,1.4639369339528898,0.597775920910996,641,0,fixed_0.1
screening,1987,1992,1997,32_16,0.2,50,3,0.9022082018927444,0.196078431372549,51,0.2412642907461379,0.138320819277479,634,0,0.6755070202808112,0.04375,160,1.4590332066026577,0.5824677356021827,641,0,fixed_0.2
screening,1987,1992,1997,32_16,0.3,50,3,0.889589905362776,0.3137254901960784,51,0.2439722517806378,0.1374283223010808,634,0,0.6692667706708268,0.05,160,1.2068248270879751,0.5350672461484336,641,0,fixed_0.3
screening,1987,1992,1997,32_16,0.5,50,3,0.9037854889589906,0.2156862745098039,51,0.2475378232393737,0.138256114907374,634,0,0.6755070202808112,0.04375,160,1.532534131478559,0.5853781216123535,641,0,fixed_0.5
screening,1987,1992,1997,32_16,1.0,50,3,0.9085173501577288,0.2549019607843137,51,0.2647519776586067,0.1414906486563028,634,0,0.6770670826833073,0.04375,160,1.6399120873713051,0.592072338325395,641,0,fixed_1
screening,1987,1992,1997,64_32,1.0,10,3,0.9085173501577288,0.2745098039215686,51,0.1987377151945924,0.1162974436293429,634,0,0.6911076443057722,0.06875,160,1.2624387105293338,0.5236466670749053,641,0,validation_all_rates
screening,1987,1992,1997,64_32,0.2,10,3,0.9100946372239748,0.2352941176470588,51,0.2233428953295183,0.1311658306566495,634,0,0.6833073322932918,0.05625,160,1.4266878094684767,0.577441066734386,641,0,validation_midrange
screening,1987,1992,1997,64_32,0.3,10,3,0.8927444794952681,0.3725490196078431,51,0.2382596410620065,0.1364752896883643,634,0,0.672386895475819,0.0625,160,1.2983399202298662,0.5488495172811325,641,0,validation_compact
screening,1987,1992,1997,64_32,0.01,10,3,0.88801261829653,0.1372549019607843,51,0.2780090819766098,0.1495891604976657,634,0,0.6614664586583463,0.01875,160,1.1476562602223657,0.5650617806061962,641,0,fixed_0.01
screening,1987,1992,1997,64_32,0.03,10,3,0.88801261829653,0.1372549019607843,51,0.2749364279531942,0.1493174633545617,634,0,0.6630265210608425,0.025,160,1.1493013554977014,0.5663111303998267,641,0,fixed_0.03
screening,1987,1992,1997,64_32,0.05,10,3,0.88801261829653,0.1372549019607843,51,0.2732276644606801,0.1540706653362608,634,0,0.6661466458658346,0.0375,160,1.324732241626604,0.5932837048225724,641,0,fixed_0.05
screening,1987,1992,1997,64_32,0.1,10,3,0.9022082018927444,0.196078431372549,51,0.243865393990115,0.1424043881099843,634,0,0.6677067082683308,0.04375,160,1.4636809285943109,0.5956983967974568,641,0,fixed_0.1
screening,1987,1992,1997,64_32,0.2,10,3,0.9100946372239748,0.2352941176470588,51,0.2233428953295183,0.1311658306566495,634,0,0.6833073322932918,0.05625,160,1.4266878094684767,0.577441066734386,641,0,fixed_0.2
screening,1987,1992,1997,64_32,0.3,10,3,0.8927444794952681,0.3725490196078431,51,0.2382596410620065,0.1364752896883643,634,0,0.672386895475819,0.0625,160,1.2983399202298662,0.5488495172811325,641,0,fixed_0.3
screening,1987,1992,1997,64_32,0.5,10,3,0.9037854889589906,0.196078431372549,51,0.244836279055226,0.1385298063610521,634,0,0.6786271450858035,0.04375,160,1.666566334583353,0.5882596888966253,641,0,fixed_0.5
screening,1987,1992,1997,64_32,1.0,10,3,0.9085173501577288,0.2745098039215686,51,0.1987377151945924,0.1162974436293429,634,0,0.6911076443057722,0.06875,160,1.2624387105293338,0.5236466670749053,641,0,fixed_1
screening,1987,1992,1997,64_32,1.0,20,3,0.9085173501577288,0.2745098039215686,51,0.1987377151945924,0.1162974436293429,634,0,0.6911076443057722,0.06875,160,1.2624387105293338,0.5236466670749053,641,0,validation_all_rates
screening,1987,1992,1997,64_32,0.2,20,3,0.9100946372239748,0.2352941176470588,51,0.2233428953295183,0.1311658306566495,634,0,0.6833073322932918,0.05625,160,1.4266878094684767,0.577441066734386,641,0,validation_midrange
screening,1987,1992,1997,64_32,0.3,20,3,0.8927444794952681,0.3725490196078431,51,0.2382596410620065,0.1364752896883643,634,0,0.672386895475819,0.0625,160,1.2983399202298662,0.5488495172811325,641,0,validation_compact
screening,1987,1992,1997,64_32,0.01,20,3,0.88801261829653,0.1372549019607843,51,0.2780090819766098,0.1495891604976657,634,0,0.6614664586583463,0.01875,160,1.1476562602223657,0.5650617806061962,641,0,fixed_0.01
screening,1987,1992,1997,64_32,0.03,20,3,0.88801261829653,0.1372549019607843,51,0.2749364279531942,0.1493174633545617,634,0,0.6630265210608425,0.025,160,1.1493013554977014,0.5663111303998267,641,0,fixed_0.03
screening,1987,1992,1997,64_32,0.05,20,3,0.8974763406940063,0.1372549019607843,51,0.244477298780845,0.1440567878012109,634,0,0.6614664586583463,0.0375,160,1.3446653419007832,0.598340486508719,641,0,fixed_0.05
screening,1987,1992,1997,64_32,0.1,20,3,0.9022082018927444,0.196078431372549,51,0.243865393990115,0.1424043881099843,634,0,0.6677067082683308,0.04375,160,1.4636809285943109,0.5956983967974568,641,0,fixed_0.1
screening,1987,1992,1997,64_32,0.2,20,3,0.9100946372239748,0.2352941176470588,51,0.2233428953295183,0.1311658306566495,634,0,0.6833073322932918,0.05625,160,1.4266878094684767,0.577441066734386,641,0,fixed_0.2
screening,1987,1992,1997,64_32,0.3,20,3,0.8927444794952681,0.3725490196078431,51,0.2382596410620065,0.1364752896883643,634,0,0.672386895475819,0.0625,160,1.2983399202298662,0.5488495172811325,641,0,fixed_0.3
screening,1987,1992,1997,64_32,0.5,20,3,0.9037854889589906,0.196078431372549,51,0.244836279055226,0.1385298063610521,634,0,0.6786271450858035,0.04375,160,1.666566334583353,0.5882596888966253,641,0,fixed_0.5
screening,1987,1992,1997,64_32,1.0,20,3,0.9085173501577288,0.2745098039215686,51,0.1987377151945924,0.1162974436293429,634,0,0.6911076443057722,0.06875,160,1.2624387105293338,0.5236466670749053,641,0,fixed_1
screening,1987,1992,1997,64_32,1.0,50,3,0.9085173501577288,0.2745098039215686,51,0.1987377151945924,0.1162974436293429,634,0,0.6911076443057722,0.06875,160,1.2624387105293338,0.5236466670749053,641,0,validation_all_rates
screening,1987,1992,1997,64_32,0.2,50,3,0.9100946372239748,0.2352941176470588,51,0.2233428953295183,0.1311658306566495,634,0,0.6833073322932918,0.05625,160,1.4266878094684767,0.577441066734386,641,0,validation_midrange
screening,1987,1992,1997,64_32,0.3,50,3,0.8927444794952681,0.3725490196078431,51,0.2382596410620065,0.1364752896883643,634,0,0.672386895475819,0.0625,160,1.2983399202298662,0.5488495172811325,641,0,validation_compact
