patience,best_epoch,stopping_epoch,best_validation_loss,hit_epoch_cap,parameters,elapsed_seconds,stage,train_through,validation_year,architecture,learning_rate,seed,validation_accuracy,validation_changed_seat_accuracy,validation_changed_seats,validation_log_loss,validation_brier_score,validation_rows,validation_unseen_winners
50,4,54,0.3773341476917267,False,581,5.734671873000025,confirmation,2015,2017,16,0.03,101231,0.8496835443037974,0.22388059701492538,67,0.37733418945767794,0.20611730861459826,632,0
10,6,16,0.32584306597709656,False,581,1.6344184790000327,confirmation,2015,2017,16,0.03,101232,0.9003164556962026,0.13432835820895522,67,0.32584305319484475,0.1719006865802195,632,0
20,6,26,0.32584306597709656,False,581,2.7050089690001187,confirmation,2015,2017,16,0.03,101232,0.9003164556962026,0.13432835820895522,67,0.32584305319484475,0.1719006865802195,632,0
50,6,56,0.32584306597709656,False,581,5.642706248000195,confirmation,2015,2017,16,0.03,101232,0.9003164556962026,0.13432835820895522,67,0.32584305319484475,0.1719006865802195,632,0
10,5,15,0.317681223154068,False,581,0.8777365589999135,confirmation,2015,2017,16,0.05,101223,0.8765822784810127,0.16417910447761194,67,0.3176812223911976,0.17013965014500063,632,0
20,5,25,0.317681223154068,False,581,1.4440751010001804,confirmation,2015,2017,16,0.05,101223,0.8765822784810127,0.16417910447761194,67,0.3176812223911976,0.17013965014500063,632,0
50,5,55,0.317681223154068,False,581,3.271022076999998,confirmation,2015,2017,16,0.05,101223,0.8765822784810127,0.16417910447761194,67,0.3176812223911976,0.17013965014500063,632,0
10,3,13,0.2950986325740814,False,581,0.7334757500002524,confirmation,2015,2017,16,0.05,101224,0.8971518987341772,0.11940298507462686,67,0.2950986331198506,0.1554063620730276,632,0
20,3,23,0.2950986325740814,False,581,1.3592166810003619,confirmation,2015,2017,16,0.05,101224,0.8971518987341772,0.11940298507462686,67,0.2950986331198506,0.1554063620730276,632,0
50,3,53,0.2950986325740814,False,581,3.0493584690002535,confirmation,2015,2017,16,0.05,101224,0.8971518987341772,0.11940298507462686,67,0.2950986331198506,0.1554063620730276,632,0
10,3,13,0.29104670882225037,False,581,0.8477010749998044,confirmation,2015,2017,16,0.05,101225,0.8971518987341772,0.08955223880597014,67,0.291046708337045,0.15328084761770824,632,0
20,3,23,0.29104670882225037,False,581,1.4537215469999865,confirmation,2015,2017,16,0.05,101225,0.8971518987341772,0.08955223880597014,67,0.291046708337045,0.15328084761770824,632,0
50,3,53,0.29104670882225037,False,581,3.2309421260001727,confirmation,2015,2017,16,0.05,101225,0.8971518987341772,0.08955223880597014,67,0.291046708337045,0.15328084761770824,632,0
10,2,12,0.32019731402397156,False,581,1.2413494419997733,confirmation,2015,2017,16,0.05,101226,0.8939873417721519,0.14925373134328357,67,0.3201973472744671,0.16401931322228722,632,0
20,2,22,0.32019731402397156,False,581,2.3002510369997253,confirmation,2015,2017,16,0.05,101226,0.8939873417721519,0.14925373134328357,67,0.3201973472744671,0.16401931322228722,632,0
50,2,52,0.32019731402397156,False,581,5.381950450999739,confirmation,2015,2017,16,0.05,101226,0.8939873417721519,0.14925373134328357,67,0.3201973472744671,0.16401931322228722,632,0
10,4,14,0.28245460987091064,False,581,1.538564506000057,confirmation,2015,2017,16,0.05,101227,0.9034810126582279,0.16417910447761194,67,0.28245459208200935,0.14766521483577472,632,0
20,4,24,0.28245460987091064,False,581,2.6164132989997597,confirmation,2015,2017,16,0.05,101227,0.9034810126582279,0.16417910447761194,67,0.28245459208200935,0.14766521483577472,632,0
50,4,54,0.28245460987091064,False,581,5.552805691999765,confirmation,2015,2017,16,0.05,101227,0.9034810126582279,0.16417910447761194,67,0.28245459208200935,0.14766521483577472,632,0
10,4,14,0.32794189453125,False,581,1.4473041380001632,confirmation,2015,2017,16,0.05,101228,0.8955696202531646,0.08955223880597014,67,0.3279418796656631,0.17141523933055294,632,0
20,4,24,0.32794189453125,False,581,2.5915472420001606,confirmation,2015,2017,16,0.05,101228,0.8955696202531646,0.08955223880597014,67,0.3279418796656631,0.17141523933055294,632,0
50,4,54,0.32794189453125,False,581,6.265933291999772,confirmation,2015,2017,16,0.05,101228,0.8955696202531646,0.08955223880597014,67,0.3279418796656631,0.17141523933055294,632,0
10,3,13,0.29685142636299133,False,581,1.3517007299997204,confirmation,2015,2017,16,0.05,101229,0.8987341772151899,0.13432835820895522,67,0.2968514286612068,0.15444250483244057,632,0
20,3,23,0.29685142636299133,False,581,2.39454909899996,confirmation,2015,2017,16,0.05,101229,0.8987341772151899,0.13432835820895522,67,0.2968514286612068,0.15444250483244057,632,0
50,3,53,0.29685142636299133,False,581,5.380309648000093,confirmation,2015,2017,16,0.05,101229,0.8987341772151899,0.13432835820895522,67,0.2968514286612068,0.15444250483244057,632,0
10,4,14,0.34706413745880127,False,581,1.3597690980000152,confirmation,2015,2017,16,0.05,101230,0.8939873417721519,0.08955223880597014,67,0.34706411815801747,0.1822181817087221,632,0
20,4,24,0.34706413745880127,False,581,2.5046013250002943,confirmation,2015,2017,16,0.05,101230,0.8939873417721519,0.08955223880597014,67,0.34706411815801747,0.1822181817087221,632,0
50,4,54,0.34706413745880127,False,581,5.440598909000073,confirmation,2015,2017,16,0.05,101230,0.8939873417721519,0.08955223880597014,67,0.34706411815801747,0.1822181817087221,632,0
10,3,13,0.37968528270721436,False,581,1.313730878000115,confirmation,2015,2017,16,0.05,101231,0.8449367088607594,0.19402985074626866,67,0.37968527319586176,0.20742665848098898,632,0
20,3,23,0.37968528270721436,False,581,2.313369015999797,confirmation,2015,2017,16,0.05,101231,0.8449367088607594,0.19402985074626866,67,0.37968527319586176,0.20742665848098898,632,0
50,3,53,0.37968528270721436,False,581,5.30011761500009,confirmation,2015,2017,16,0.05,101231,0.8449367088607594,0.19402985074626866,67,0.37968527319586176,0.20742665848098898,632,0
10,4,14,0.3341873586177826,False,581,1.3102281010001207,confirmation,2015,2017,16,0.05,101232,0.9003164556962026,0.11940298507462686,67,0.33418737078028704,0.1734982268018536,632,0
20,4,24,0.3341873586177826,False,581,2.561694919999809,confirmation,2015,2017,16,0.05,101232,0.9003164556962026,0.11940298507462686,67,0.33418737078028704,0.1734982268018536,632,0
50,4,54,0.3341873586177826,False,581,5.859875087000091,confirmation,2015,2017,16,0.05,101232,0.9003164556962026,0.11940298507462686,67,0.33418737078028704,0.1734982268018536,632,0
10,3,13,0.32628297805786133,False,581,0.7569634080000469,confirmation,2015,2017,16,0.1,101223,0.8939873417721519,0.08955223880597014,67,0.3262830061244944,0.1700082813397968,632,0
20,3,23,0.32628297805786133,False,581,1.3413685059999807,confirmation,2015,2017,16,0.1,101223,0.8939873417721519,0.08955223880597014,67,0.3262830061244944,0.1700082813397968,632,0
50,3,53,0.32628297805786133,False,581,3.0275326030000542,confirmation,2015,2017,16,0.1,101223,0.8939873417721519,0.08955223880597014,67,0.3262830061244944,0.1700082813397968,632,0
10,2,12,0.31712502241134644,False,581,0.8117172889997164,confirmation,2015,2017,16,0.1,101224,0.8955696202531646,0.1044776119402985,67,0.31712502230906575,0.16869077105873567,632,0
20,2,22,0.31712502241134644,False,581,1.4129617969997526,confirmation,2015,2017,16,0.1,101224,0.8955696202531646,0.1044776119402985,67,0.31712502230906575,0.16869077105873567,632,0
50,2,52,0.31712502241134644,False,581,3.143757956999707,confirmation,2015,2017,16,0.1,101224,0.8955696202531646,0.1044776119402985,67,0.31712502230906575,0.16869077105873567,632,0
10,2,12,0.2931743860244751,False,581,0.6662763709996398,confirmation,2015,2017,16,0.1,101225,0.8955696202531646,0.08955223880597014,67,0.2931743711001181,0.1585102346137392,632,0
20,2,22,0.2931743860244751,False,581,1.2393130209998162,confirmation,2015,2017,16,0.1,101225,0.8955696202531646,0.08955223880597014,67,0.2931743711001181,0.1585102346137392,632,0
50,2,52,0.2931743860244751,False,581,3.1009488079998846,confirmation,2015,2017,16,0.1,101225,0.8955696202531646,0.08955223880597014,67,0.2931743711001181,0.1585102346137392,632,0
10,1,11,0.32326939702033997,False,581,1.039942547999999,confirmation,2015,2017,16,0.1,101226,0.8971518987341772,0.11940298507462686,67,0.32326943452624046,0.16432950633305365,632,0
20,1,21,0.32326939702033997,False,581,2.236080308000055,confirmation,2015,2017,16,0.1,101226,0.8971518987341772,0.11940298507462686,67,0.32326943452624046,0.16432950633305365,632,0
50,1,51,0.32326939702033997,False,581,5.490017862000059,confirmation,2015,2017,16,0.1,101226,0.8971518987341772,0.11940298507462686,67,0.32326943452624046,0.16432950633305365,632,0
10,2,12,0.29427370429039,False,581,1.3170531790001405,confirmation,2015,2017,16,0.1,101227,0.8939873417721519,0.1044776119402985,67,0.2942737284632769,0.15331699061309537,632,0
20,2,22,0.29427370429039,False,581,2.352529737000168,confirmation,2015,2017,16,0.1,101227,0.8939873417721519,0.1044776119402985,67,0.2942737284632769,0.15331699061309537,632,0
50,2,52,0.29427370429039,False,581,5.279973530999996,confirmation,2015,2017,16,0.1,101227,0.8939873417721519,0.1044776119402985,67,0.2942737284632769,0.15331699061309537,632,0
10,2,12,0.35680094361305237,False,581,1.2107805770001505,confirmation,2015,2017,16,0.1,101228,0.8781645569620253,0.08955223880597014,67,0.35680097817311207,0.18309000703620568,632,0
20,2,22,0.35680094361305237,False,581,2.204336770000282,confirmation,2015,2017,16,0.1,101228,0.8781645569620253,0.08955223880597014,67,0.35680097817311207,0.18309000703620568,632,0
50,2,52,0.35680094361305237,False,581,5.236213779000082,confirmation,2015,2017,16,0.1,101228,0.8781645569620253,0.08955223880597014,67,0.35680097817311207,0.18309000703620568,632,0
10,2,12,0.29874253273010254,False,581,1.3591311630002565,confirmation,2015,2017,16,0.1,101229,0.8987341772151899,0.11940298507462686,67,0.2987425602055227,0.15434007178502743,632,0
20,2,22,0.29874253273010254,False,581,2.4493513280003754,confirmation,2015,2017,16,0.1,101229,0.8987341772151899,0.11940298507462686,67,0.2987425602055227,0.15434007178502743,632,0
50,2,52,0.29874253273010254,False,581,5.625747395000417,confirmation,2015,2017,16,0.1,101229,0.8987341772151899,0.11940298507462686,67,0.2987425602055227,0.15434007178502743,632,0
10,2,12,0.3451298177242279,False,581,1.1557856260001245,confirmation,2015,2017,16,0.1,101230,0.8939873417721519,0.08955223880597014,67,0.3451298368128242,0.18115022619355928,632,0
20,2,22,0.3451298177242279,False,581,2.2119547900001635,confirmation,2015,2017,16,0.1,101230,0.8939873417721519,0.08955223880597014,67,0.3451298368128242,0.18115022619355928,632,0
50,2,52,0.3451298177242279,False,581,5.2764598180001485,confirmation,2015,2017,16,0.1,101230,0.8939873417721519,0.08955223880597014,67,0.3451298368128242,0.18115022619355928,632,0
10,1,11,0.3740893602371216,False,581,1.2427494790003948,confirmation,2015,2017,16,0.1,101231,0.8528481012658228,0.22388059701492538,67,0.37408932731452166,0.20179040489440309,632,0
20,1,21,0.3740893602371216,False,581,2.2929285510003865,confirmation,2015,2017,16,0.1,101231,0.8528481012658228,0.22388059701492538,67,0.37408932731452166,0.20179040489440309,632,0
50,1,51,0.3740893602371216,False,581,5.233579530000043,confirmation,2015,2017,16,0.1,101231,0.8528481012658228,0.22388059701492538,67,0.37408932731452166,0.20179040489440309,632,0
10,2,12,0.3242459297180176,False,581,1.208719929000381,confirmation,2015,2017,16,0.1,101232,0.9018987341772152,0.13432835820895522,67,0.3242459291438751,0.17014467216608684,632,0
20,2,22,0.3242459297180176,False,581,2.2723450940002294,confirmation,2015,2017,16,0.1,101232,0.9018987341772152,0.13432835820895522,67,0.3242459291438751,0.17014467216608684,632,0
50,2,52,0.3242459297180176,False,581,5.438774336000279,confirmation,2015,2017,16,0.1,101232,0.9018987341772152,0.13432835820895522,67,0.3242459291438751,0.17014467216608684,632,0
10,1,11,0.34313276410102844,False,581,0.6702499510001871,confirmation,2015,2017,16,0.2,101223,0.8575949367088608,0.26865671641791045,67,0.34313275661948134,0.18409720687343825,632,0
20,1,21,0.34313276410102844,False,581,1.2598746740000024,confirmation,2015,2017,16,0.2,101223,0.8575949367088608,0.26865671641791045,67,0.34313275661948134,0.18409720687343825,632,0
50,1,51,0.34313276410102844,False,581,2.98846458800017,confirmation,2015,2017,16,0.2,101223,0.8575949367088608,0.26865671641791045,67,0.34313275661948134,0.18409720687343825,632,0
10,1,11,0.3033699095249176,False,581,0.6226555200000803,confirmation,2015,2017,16,0.2,101224,0.8955696202531646,0.1044776119402985,67,0.3033698850178774,0.16426462490054108,632,0
20,1,21,0.3033699095249176,False,581,1.1933174989999316,confirmation,2015,2017,16,0.2,101224,0.8955696202531646,0.1044776119402985,67,0.3033698850178774,0.16426462490054108,632,0
50,1,51,0.3033699095249176,False,581,3.098635480000212,confirmation,2015,2017,16,0.2,101224,0.8955696202531646,0.1044776119402985,67,0.3033698850178774,0.16426462490054108,632,0
10,1,11,0.3004090189933777,False,581,0.6480987240001923,confirmation,2015,2017,16,0.2,101225,0.8971518987341772,0.1044776119402985,67,0.30040903852212003,0.161689850254476,632,0
20,1,21,0.3004090189933777,False,581,1.2134136160002527,confirmation,2015,2017,16,0.2,101225,0.8971518987341772,0.1044776119402985,67,0.30040903852212003,0.161689850254476,632,0
50,1,51,0.3004090189933777,False,581,3.8715325369998936,confirmation,2015,2017,16,0.2,101225,0.8971518987341772,0.1044776119402985,67,0.30040903852212003,0.161689850254476,632,0
10,1,11,0.36240240931510925,False,581,1.1061949290001394,confirmation,2015,2017,16,0.2,101226,0.8908227848101266,0.08955223880597014,67,0.3624024220978975,0.18142596827197133,632,0
20,1,21,0.36240240931510925,False,581,2.071846860000278,confirmation,2015,2017,16,0.2,101226,0.8908227848101266,0.08955223880597014,67,0.3624024220978975,0.18142596827197133,632,0
50,1,51,0.36240240931510925,False,581,5.111424508000255,confirmation,2015,2017,16,0.2,101226,0.8908227848101266,0.08955223880597014,67,0.3624024220978975,0.18142596827197133,632,0
10,1,11,0.27876853942871094,False,581,1.1174663229999169,confirmation,2015,2017,16,0.2,101227,0.9003164556962026,0.11940298507462686,67,0.2787685376558738,0.14750824072893215,632,0
20,1,21,0.27876853942871094,False,581,2.1013665840000613,confirmation,2015,2017,16,0.2,101227,0.9003164556962026,0.11940298507462686,67,0.2787685376558738,0.14750824072893215,632,0
50,1,51,0.27876853942871094,False,581,5.370758390999981,confirmation,2015,2017,16,0.2,101227,0.9003164556962026,0.11940298507462686,67,0.2787685376558738,0.14750824072893215,632,0
10,1,11,0.3545367419719696,False,581,1.1725099450000016,confirmation,2015,2017,16,0.2,101228,0.8813291139240507,0.08955223880597014,67,0.35453677303308934,0.1822293295087352,632,0
20,1,21,0.3545367419719696,False,581,2.1435584099999687,confirmation,2015,2017,16,0.2,101228,0.8813291139240507,0.08955223880597014,67,0.35453677303308934,0.1822293295087352,632,0
50,1,51,0.3545367419719696,False,581,5.149193627999921,confirmation,2015,2017,16,0.2,101228,0.8813291139240507,0.08955223880597014,67,0.35453677303308934,0.1822293295087352,632,0
10,1,11,0.3144698143005371,False,581,1.146137178999652,confirmation,2015,2017,16,0.2,101229,0.8955696202531646,0.1044776119402985,67,0.31446978825300737,0.16558452955827688,632,0
20,1,21,0.3144698143005371,False,581,2.1065821649999634,confirmation,2015,2017,16,0.2,101229,0.8955696202531646,0.1044776119402985,67,0.31446978825300737,0.16558452955827688,632,0
50,1,51,0.3144698143005371,False,581,5.508466451000004,confirmation,2015,2017,16,0.2,101229,0.8955696202531646,0.1044776119402985,67,0.31446978825300737,0.16558452955827688,632,0
10,2,12,0.3800993263721466,False,581,1.2390020819998426,confirmation,2015,2017,16,0.2,101230,0.8924050632911392,0.07462686567164178,67,0.3800993532874816,0.1828709341466288,632,0
20,2,22,0.3800993263721466,False,581,2.199467039999945,confirmation,2015,2017,16,0.2,101230,0.8924050632911392,0.07462686567164178,67,0.3800993532874816,0.1828709341466288,632,0
50,2,52,0.3800993263721466,False,581,5.246486271999856,confirmation,2015,2017,16,0.2,101230,0.8924050632911392,0.07462686567164178,67,0.3800993532874816,0.1828709341466288,632,0
10,1,11,0.380929172039032,False,581,1.118979027000023,confirmation,2015,2017,16,0.2,101231,0.8433544303797469,0.1791044776119403,67,0.3809291752391362,0.20626966010676365,632,0
20,1,21,0.380929172039032,False,581,2.105595013000311,confirmation,2015,2017,16,0.2,101231,0.8433544303797469,0.1791044776119403,67,0.3809291752391362,0.20626966010676365,632,0
50,1,51,0.380929172039032,False,581,5.309172923999995,confirmation,2015,2017,16,0.2,101231,0.8433544303797469,0.1791044776119403,67,0.3809291752391362,0.20626966010676365,632,0
10,1,11,0.36845797300338745,False,581,1.1134881439998026,confirmation,2015,2017,16,0.2,101232,0.8813291139240507,0.13432835820895522,67,0.36845796849832163,0.187583328909464,632,0
20,1,21,0.36845797300338745,False,581,2.120706738000081,confirmation,2015,2017,16,0.2,101232,0.8813291139240507,0.13432835820895522,67,0.36845796849832163,0.187583328909464,632,0
50,1,51,0.36845797300338745,False,581,5.231183234999662,confirmation,2015,2017,16,0.2,101232,0.8813291139240507,0.13432835820895522,67,0.36845796849832163,0.187583328909464,632,0
10,1,11,0.3541604280471802,False,581,1.220492639999975,confirmation,2015,2017,16,0.3,101223,0.8908227848101266,0.08955223880597014,67,0.35416047921782445,0.17909531908234128,632,0
20,1,21,0.3541604280471802,False,581,2.1444879239998045,confirmation,2015,2017,16,0.3,101223,0.8908227848101266,0.08955223880597014,67,0.35416047921782445,0.17909531908234128,632,0
50,1,51,0.3541604280471802,False,581,4.878944292999677,confirmation,2015,2017,16,0.3,101223,0.8908227848101266,0.08955223880597014,67,0.35416047921782445,0.17909531908234128,632,0
10,1,11,0.3537061810493469,False,581,1.1367422749999605,confirmation,2015,2017,16,0.3,101224,0.8939873417721519,0.08955223880597014,67,0.35370617983197084,0.1823244632088486,632,0
20,1,21,0.3537061810493469,False,581,2.094854594000026,confirmation,2015,2017,16,0.3,101224,0.8939873417721519,0.08955223880597014,67,0.35370617983197084,0.1823244632088486,632,0
50,1,51,0.3537061810493469,False,581,5.246489396000015,confirmation,2015,2017,16,0.3,101224,0.8939873417721519,0.08955223880597014,67,0.35370617983197084,0.1823244632088486,632,0
10,1,11,0.37223607301712036,False,581,1.477642188000118,confirmation,2015,2017,16,0.3,101225,0.8908227848101266,0.08955223880597014,67,0.3722360826677119,0.186722037465236,632,0
20,1,21,0.37223607301712036,False,581,2.6462496150002153,confirmation,2015,2017,16,0.3,101225,0.8908227848101266,0.08955223880597014,67,0.3722360826677119,0.186722037465236,632,0
50,1,51,0.37223607301712036,False,581,5.564640643000075,confirmation,2015,2017,16,0.3,101225,0.8908227848101266,0.08955223880597014,67,0.3722360826677119,0.186722037465236,632,0
10,1,11,0.4328997731208801,False,581,1.433402985000157,confirmation,2015,2017,16,0.3,101226,0.8892405063291139,0.07462686567164178,67,0.4328997919351223,0.19658120890367856,632,0
20,1,21,0.4328997731208801,False,581,2.3811023620000924,confirmation,2015,2017,16,0.3,101226,0.8892405063291139,0.07462686567164178,67,0.4328997919351223,0.19658120890367856,632,0
50,1,51,0.4328997731208801,False,581,5.663399482999921,confirmation,2015,2017,16,0.3,101226,0.8892405063291139,0.07462686567164178,67,0.4328997919351223,0.19658120890367856,632,0
10,1,11,0.3224858045578003,False,581,1.077079756999865,confirmation,2015,2017,16,0.3,101227,0.8924050632911392,0.08955223880597014,67,0.32248583264518466,0.16938008428037135,632,0
20,1,21,0.3224858045578003,False,581,2.0607538340000247,confirmation,2015,2017,16,0.3,101227,0.8924050632911392,0.08955223880597014,67,0.32248583264518466,0.16938008428037135,632,0
50,1,51,0.3224858045578003,False,581,4.9181221049998385,confirmation,2015,2017,16,0.3,101227,0.8924050632911392,0.08955223880597014,67,0.32248583264518466,0.16938008428037135,632,0
10,1,11,0.4293806254863739,False,581,1.2598784570000134,confirmation,2015,2017,16,0.3,101228,0.8781645569620253,0.08955223880597014,67,0.4293806404459408,0.20271242135608886,632,0
20,1,21,0.4293806254863739,False,581,2.198269169000014,confirmation,2015,2017,16,0.3,101228,0.8781645569620253,0.08955223880597014,67,0.4293806404459408,0.20271242135608886,632,0
50,1,51,0.4293806254863739,False,581,5.323578160000125,confirmation,2015,2017,16,0.3,101228,0.8781645569620253,0.08955223880597014,67,0.4293806404459408,0.20271242135608886,632,0
10,1,11,0.39120832085609436,False,581,1.1277945039996666,confirmation,2015,2017,16,0.3,101229,0.8892405063291139,0.08955223880597014,67,0.3912083449214561,0.19337790959084233,632,0
20,1,21,0.39120832085609436,False,581,2.1007649849998415,confirmation,2015,2017,16,0.3,101229,0.8892405063291139,0.08955223880597014,67,0.3912083449214561,0.19337790959084233,632,0
50,1,51,0.39120832085609436,False,581,5.028640636999626,confirmation,2015,2017,16,0.3,101229,0.8892405063291139,0.08955223880597014,67,0.3912083449214561,0.19337790959084233,632,0
10,1,11,0.42202213406562805,False,581,1.1783773249999285,confirmation,2015,2017,16,0.3,101230,0.8765822784810127,0.1044776119402985,67,0.42202215094137346,0.19920644545520783,632,0
20,1,21,0.42202213406562805,False,581,2.2857278669998777,confirmation,2015,2017,16,0.3,101230,0.8765822784810127,0.1044776119402985,67,0.42202215094137346,0.19920644545520783,632,0
50,1,51,0.42202213406562805,False,581,5.628532785000061,confirmation,2015,2017,16,0.3,101230,0.8765822784810127,0.1044776119402985,67,0.42202215094137346,0.19920644545520783,632,0
10,1,11,0.39657968282699585,False,581,1.0737414600002921,confirmation,2015,2017,16,0.3,101231,0.879746835443038,0.08955223880597014,67,0.3965796700707542,0.19720557133206681,632,0
20,1,21,0.39657968282699585,False,581,2.1551341950003007,confirmation,2015,2017,16,0.3,101231,0.879746835443038,0.08955223880597014,67,0.3965796700707542,0.19720557133206681,632,0
50,1,51,0.39657968282699585,False,581,5.110706989999926,confirmation,2015,2017,16,0.3,101231,0.879746835443038,0.08955223880597014,67,0.3965796700707542,0.19720557133206681,632,0
10,1,11,0.42458653450012207,False,581,1.0480341829997997,confirmation,2015,2017,16,0.3,101232,0.8718354430379747,0.11940298507462686,67,0.4245865712235782,0.20566458722294406,632,0
20,1,21,0.42458653450012207,False,581,2.1433816459998525,confirmation,2015,2017,16,0.3,101232,0.8718354430379747,0.11940298507462686,67,0.4245865712235782,0.20566458722294406,632,0
50,1,51,0.42458653450012207,False,581,5.221225039999808,confirmation,2015,2017,16,0.3,101232,0.8718354430379747,0.11940298507462686,67,0.4245865712235782,0.20566458722294406,632,0
10,1,11,0.4146862328052521,False,581,1.1423325179998756,confirmation,2015,2017,16,0.5,101223,0.8860759493670886,0.08955223880597014,67,0.4146862049677284,0.19296657638320489,632,0
20,1,21,0.4146862328052521,False,581,2.1883152749996952,confirmation,2015,2017,16,0.5,101223,0.8860759493670886,0.08955223880597014,67,0.4146862049677284,0.19296657638320489,632,0
50,1,51,0.4146862328052521,False,581,5.215862845999709,confirmation,2015,2017,16,0.5,101223,0.8860759493670886,0.08955223880597014,67,0.4146862049677284,0.19296657638320489,632,0
10,15,25,0.4381781816482544,False,581,2.4400787660001697,confirmation,2015,2017,16,0.5,101224,0.8987341772151899,0.1791044776119403,67,0.4381781993990719,0.1762311225763123,632,0
20,15,35,0.4381781816482544,False,581,3.2683135849997598,confirmation,2015,2017,16,0.5,101224,0.8987341772151899,0.1791044776119403,67,0.4381781993990719,0.1762311225763123,632,0
50,15,65,0.4381781816482544,False,581,5.1473821780000435,confirmation,2015,2017,16,0.5,101224,0.8987341772151899,0.1791044776119403,67,0.4381781993990719,0.1762311225763123,632,0
10,1,11,0.47670698165893555,False,581,0.672082717000194,confirmation,2015,2017,16,0.5,101225,0.8892405063291139,0.08955223880597014,67,0.47670696654960437,0.2049804973141342,632,0
20,1,21,0.47670698165893555,False,581,1.2390408639998896,confirmation,2015,2017,16,0.5,101225,0.8892405063291139,0.08955223880597014,67,0.47670696654960437,0.2049804973141342,632,0
50,1,51,0.47670698165893555,False,581,3.0060582000000977,confirmation,2015,2017,16,0.5,101225,0.8892405063291139,0.08955223880597014,67,0.47670696654960437,0.2049804973141342,632,0
10,2,12,0.4600644111633301,False,581,1.169956663999983,confirmation,2015,2017,16,0.5,101226,0.8955696202531646,0.16417910447761194,67,0.46006446212643193,0.1799303345686047,632,0
20,2,22,0.4600644111633301,False,581,2.216367192999769,confirmation,2015,2017,16,0.5,101226,0.8955696202531646,0.16417910447761194,67,0.46006446212643193,0.1799303345686047,632,0
50,2,52,0.4600644111633301,False,581,5.245381417999852,confirmation,2015,2017,16,0.5,101226,0.8955696202531646,0.16417910447761194,67,0.46006446212643193,0.1799303345686047,632,0
10,1,11,0.4225403964519501,False,581,1.018902566000179,confirmation,2015,2017,16,0.5,101227,0.884493670886076,0.08955223880597014,67,0.4225404090006913,0.20208183954576545,632,0
20,1,21,0.4225403964519501,False,581,2.0942604430001666,confirmation,2015,2017,16,0.5,101227,0.884493670886076,0.08955223880597014,67,0.4225404090006913,0.20208183954576545,632,0
50,1,51,0.4225403964519501,False,581,5.419276989000082,confirmation,2015,2017,16,0.5,101227,0.884493670886076,0.08955223880597014,67,0.4225404090006913,0.20208183954576545,632,0
10,1,11,0.5706465244293213,False,581,1.0780548870002349,confirmation,2015,2017,16,0.5,101228,0.8718354430379747,0.08955223880597014,67,0.5706465988424333,0.22093185467728457,632,0
20,1,21,0.5706465244293213,False,581,2.078582652000023,confirmation,2015,2017,16,0.5,101228,0.8718354430379747,0.08955223880597014,67,0.5706465988424333,0.22093185467728457,632,0
50,53,103,0.4676467776298523,False,581,10.468848461999642,confirmation,2015,2017,16,0.5,101228,0.8860759493670886,0.1044776119402985,67,0.4676468056395212,0.1959330722407785,632,0
10,1,11,0.5087430477142334,False,581,1.1295184749997134,confirmation,2015,2017,16,0.5,101229,0.8686708860759493,0.13432835820895522,67,0.5087430988768987,0.22586336629376683,632,0
20,31,51,0.4523221254348755,False,581,5.245043040999917,confirmation,2015,2017,16,0.5,101229,0.8987341772151899,0.2537313432835821,67,0.45232209875853246,0.1711330615224482,632,0
50,31,81,0.4523221254348755,False,581,8.175286538999899,confirmation,2015,2017,16,0.5,101229,0.8987341772151899,0.2537313432835821,67,0.45232209875853246,0.1711330615224482,632,0
10,6,16,0.5072097182273865,False,581,1.8137725169999612,confirmation,2015,2017,16,0.5,101230,0.8908227848101266,0.08955223880597014,67,0.5072097108316685,0.19792606334053567,632,0
20,6,26,0.5072097182273865,False,581,2.749833368999134,confirmation,2015,2017,16,0.5,101230,0.8908227848101266,0.08955223880597014,67,0.5072097108316685,0.19792606334053567,632,0
50,6,56,0.5072097182273865,False,581,5.837648505999823,confirmation,2015,2017,16,0.5,101230,0.8908227848101266,0.08955223880597014,67,0.5072097108316685,0.19792606334053567,632,0
10,1,11,0.5034413933753967,False,581,1.1437109480002619,confirmation,2015,2017,16,0.5,101231,0.8639240506329114,0.1044776119402985,67,0.5034413762622597,0.23081733077524338,632,0
20,21,41,0.4557221829891205,False,581,4.2867249540004195,confirmation,2015,2017,16,0.5,101231,0.8955696202531646,0.13432835820895522,67,0.45572217670352344,0.17363226169726295,632,0
50,43,93,0.425518661737442,False,581,9.666183799000464,confirmation,2015,2017,16,0.5,101231,0.8987341772151899,0.11940298507462686,67,0.4255186870677452,0.17799493592511384,632,0
10,3,13,0.4414268732070923,False,581,1.5337120579997645,confirmation,2015,2017,16,0.5,101232,0.8939873417721519,0.11940298507462686,67,0.44142683779742475,0.18479853150466402,632,0
20,3,23,0.4414268732070923,False,581,2.5872905050000554,confirmation,2015,2017,16,0.5,101232,0.8939873417721519,0.11940298507462686,67,0.44142683779742475,0.18479853150466402,632,0
50,3,53,0.4414268732070923,False,581,5.614290990999507,confirmation,2015,2017,16,0.5,101232,0.8939873417721519,0.11940298507462686,67,0.44142683779742475,0.18479853150466402,632,0
10,1,11,0.4863928258419037,False,581,0.7111133950002113,confirmation,2015,2017,16,1.0,101223,0.8876582278481012,0.08955223880597014,67,0.48639282531711303,0.2068329707775886,632,0
