stage,train_through,validation_year,evaluation_year,architecture,learning_rate,patience,seeds,validation_accuracy,validation_changed_seat_accuracy,validation_changed_seats,validation_log_loss,validation_brier_score,validation_rows,validation_unseen_winners,evaluation_accuracy,evaluation_changed_seat_accuracy,evaluation_changed_seats,evaluation_log_loss,evaluation_brier_score,evaluation_rows,evaluation_unseen_winners,policy
screening,2015,2017,2019,32,0.01,50,3,0.8908227848101266,0.1044776119402985,67,0.31351077929920196,0.16946691119980947,632,0,0.8670886075949367,0.2631578947368421,76,0.29823203909415963,0.17490123237742755,632,0,fixed_0.01
screening,2015,2017,2019,32,0.03,50,3,0.8908227848101266,0.13432835820895522,67,0.31356131815212446,0.1705151947695081,632,0,0.8512658227848101,0.2631578947368421,76,0.30732511160312626,0.18032490946076088,632,0,fixed_0.03
screening,2015,2017,2019,32,0.05,50,3,0.8892405063291139,0.1044776119402985,67,0.31389292987740647,0.16989442891940518,632,0,0.8607594936708861,0.2631578947368421,76,0.30298863333992093,0.17773199808456533,632,0,fixed_0.05
screening,2015,2017,2019,32,0.1,50,3,0.8955696202531646,0.1044776119402985,67,0.32211773589178694,0.17091257581352284,632,0,0.8908227848101266,0.2894736842105263,76,0.2726503353304187,0.15907835926028996,632,0,fixed_0.1
screening,2015,2017,2019,32,0.2,50,3,0.8955696202531646,0.1044776119402985,67,0.32862850067975097,0.17330874672988614,632,0,0.8908227848101266,0.32894736842105265,76,0.28049897773747495,0.16391208313355413,632,0,fixed_0.2
screening,2015,2017,2019,32,0.3,50,3,0.8908227848101266,0.08955223880597014,67,0.38026769304796515,0.1894333083684062,632,0,0.9098101265822784,0.47368421052631576,76,0.2393945027757424,0.13546635666321657,632,0,fixed_0.3
screening,2015,2017,2019,32,0.5,50,3,0.8781645569620253,0.1044776119402985,67,0.477594866110715,0.21135052168243862,632,0,0.9145569620253164,0.5657894736842105,76,0.22519270694681048,0.12343700130545997,632,0,fixed_0.5
screening,2015,2017,2019,32,1.0,50,3,0.8939873417721519,0.08955223880597014,67,0.41817442357795914,0.18687597220633814,632,0,0.9018987341772152,0.3815789473684211,76,0.21243500259671613,0.1281286470999238,632,0,fixed_1
screening,2015,2017,2019,32_16,0.3,10,3,0.8939873417721519,0.08955223880597014,67,0.30973613655610377,0.16407088779080012,632,0,0.8908227848101266,0.2631578947368421,76,0.2689924785278881,0.15910957126779865,632,0,validation_all_rates
screening,2015,2017,2019,32_16,0.3,10,3,0.8939873417721519,0.08955223880597014,67,0.30973613655610377,0.16407088779080012,632,0,0.8908227848101266,0.2631578947368421,76,0.2689924785278881,0.15910957126779865,632,0,validation_midrange
screening,2015,2017,2019,32_16,0.3,10,3,0.8939873417721519,0.08955223880597014,67,0.30973613655610377,0.16407088779080012,632,0,0.8908227848101266,0.2631578947368421,76,0.2689924785278881,0.15910957126779865,632,0,validation_compact
screening,2015,2017,2019,32_16,0.01,10,3,0.8955696202531646,0.14925373134328357,67,0.33549567561754956,0.1752016581585522,632,0,0.8370253164556962,0.23684210526315788,76,0.3353838069856679,0.18971960781094885,632,0,fixed_0.01
screening,2015,2017,2019,32_16,0.03,10,3,0.8955696202531646,0.08955223880597014,67,0.3278248838291043,0.16927393766379248,632,0,0.8781645569620253,0.23684210526315788,76,0.3130058009615661,0.17985960686172192,632,0,fixed_0.03
screening,2015,2017,2019,32_16,0.05,10,3,0.8987341772151899,0.1044776119402985,67,0.33415283107052934,0.1698667135205345,632,0,0.8955696202531646,0.3157894736842105,76,0.28383526163526696,0.16202522294681188,632,0,fixed_0.05
screening,2015,2017,2019,32_16,0.1,10,3,0.8955696202531646,0.08955223880597014,67,0.32514311475319674,0.16792103573728703,632,0,0.8813291139240507,0.23684210526315788,76,0.30274493973792194,0.17569353042912383,632,0,fixed_0.1
screening,2015,2017,2019,32_16,0.2,10,3,0.8955696202531646,0.08955223880597014,67,0.31191703364835405,0.16515964494005103,632,0,0.8734177215189873,0.2236842105263158,76,0.3088345670106834,0.18259244026049085,632,0,fixed_0.2
screening,2015,2017,2019,32_16,0.3,10,3,0.8939873417721519,0.08955223880597014,67,0.30973613655610377,0.16407088779080012,632,0,0.8908227848101266,0.2631578947368421,76,0.2689924785278881,0.15910957126779865,632,0,fixed_0.3
screening,2015,2017,2019,32_16,0.5,10,3,0.8939873417721519,0.08955223880597014,67,0.3470526787342748,0.17605489582032138,632,0,0.9018987341772152,0.34210526315789475,76,0.24841953158919958,0.1449475253843214,632,0,fixed_0.5
screening,2015,2017,2019,32_16,1.0,10,3,0.8924050632911392,0.07462686567164178,67,0.3537932310869336,0.17706295113683487,632,0,0.9003164556962026,0.42105263157894735,76,0.25057943708272234,0.1427855346664755,632,0,fixed_1
screening,2015,2017,2019,32_16,0.3,20,3,0.8939873417721519,0.08955223880597014,67,0.30973613655610377,0.16407088779080012,632,0,0.8908227848101266,0.2631578947368421,76,0.2689924785278881,0.15910957126779865,632,0,validation_all_rates
