stage,train_through,validation_year,evaluation_year,architecture,learning_rate,patience,seeds,validation_accuracy,validation_changed_seat_accuracy,validation_changed_seats,validation_log_loss,validation_brier_score,validation_rows,validation_unseen_winners,evaluation_accuracy,evaluation_changed_seat_accuracy,evaluation_changed_seats,evaluation_log_loss,evaluation_brier_score,evaluation_rows,evaluation_unseen_winners,policy
confirmation,2015,2017,2019,16,0.1,50,10,0.8955696202531646,0.08955223880597014,67,0.30102759316479905,0.16067163676791862,632,0,0.8924050632911392,0.2631578947368421,76,0.279088177050827,0.16112867782946144,632,0,fixed_0.1
confirmation,2015,2017,2019,16,0.2,50,10,0.8971518987341772,0.08955223880597014,67,0.30804201987499363,0.16547438567034015,632,0,0.8987341772151899,0.3026315789473684,76,0.259451156794391,0.149962982770224,632,0,fixed_0.2
confirmation,2015,2017,2019,16,0.3,50,10,0.8924050632911392,0.08955223880597014,67,0.351833306285795,0.18328337213576967,632,0,0.9113924050632911,0.4342105263157895,76,0.22275254114382054,0.12654106404727758,632,0,fixed_0.3
confirmation,2015,2017,2019,16,0.5,50,10,0.8924050632911392,0.1044776119402985,67,0.3655198663630353,0.17856627178029946,632,0,0.9082278481012658,0.4473684210526316,76,0.20978051302996803,0.12432327263652417,632,0,fixed_0.5
confirmation,2015,2017,2019,16,1.0,50,10,0.8971518987341772,0.1791044776119403,67,0.3648129332114557,0.1719472726996343,632,0,0.9018987341772152,0.34210526315789475,76,0.24396840358835115,0.14316701590332095,632,0,fixed_1
confirmation,2005,2010,2015,32_16,0.5,10,10,0.9066455696202531,0.6339285714285714,112,0.2651339612177171,0.1378832050477937,632,0,0.7863924050632911,0.11926605504587157,109,0.8195778783730837,0.33633604653419746,632,0,validation_all_rates
confirmation,2005,2010,2015,32_16,0.5,10,10,0.9066455696202531,0.6339285714285714,112,0.2651339612177171,0.1378832050477937,632,0,0.7863924050632911,0.11926605504587157,109,0.8195778783730837,0.33633604653419746,632,0,validation_midrange
confirmation,2005,2010,2015,32_16,0.3,10,10,0.9098101265822784,0.6785714285714286,112,0.26536540987742163,0.1372650100054968,632,0,0.7879746835443038,0.12844036697247707,109,0.7897196610487903,0.33293839262624386,632,0,validation_compact
confirmation,2005,2010,2015,32_16,0.01,10,10,0.8987341772151899,0.7053571428571429,112,0.27554122715631496,0.1426216893707088,632,0,0.7800632911392406,0.11926605504587157,109,0.7273827806665225,0.33781090420095433,632,0,fixed_0.01
confirmation,2005,2010,2015,32_16,0.03,10,10,0.9018987341772152,0.7053571428571429,112,0.2721549214738021,0.14110040141007757,632,0,0.7832278481012658,0.11009174311926606,109,0.7237621358225211,0.3312278998593084,632,0,fixed_0.03
confirmation,2005,2010,2015,32_16,0.05,10,10,0.9082278481012658,0.7053571428571429,112,0.27060999644028516,0.14079106303939384,632,0,0.7832278481012658,0.11009174311926606,109,0.731068364706501,0.3338121885025578,632,0,fixed_0.05
confirmation,2005,2010,2015,32_16,0.1,10,10,0.8987341772151899,0.6696428571428571,112,0.2683567336135313,0.14012174706425629,632,0,0.7974683544303798,0.1559633027522936,109,0.7179002008063523,0.3205772951382592,632,0,fixed_0.1
confirmation,2005,2010,2015,32_16,0.2,10,10,0.9034810126582279,0.6696428571428571,112,0.2687174699667476,0.13909268481535123,632,0,0.7911392405063291,0.12844036697247707,109,0.7376943729950511,0.328058468966942,632,0,fixed_0.2
confirmation,2005,2010,2015,32_16,0.3,10,10,0.9098101265822784,0.6785714285714286,112,0.26536540987742163,0.1372650100054968,632,0,0.7879746835443038,0.12844036697247707,109,0.7897196610487903,0.33293839262624386,632,0,fixed_0.3
confirmation,2005,2010,2015,32_16,0.5,10,10,0.9066455696202531,0.6339285714285714,112,0.2651339612177171,0.1378832050477937,632,0,0.7863924050632911,0.11926605504587157,109,0.8195778783730837,0.33633604653419746,632,0,fixed_0.5
confirmation,2005,2010,2015,32_16,1.0,10,10,0.9050632911392406,0.6785714285714286,112,0.2699576790511976,0.1398903167305011,632,0,0.7879746835443038,0.14678899082568808,109,0.942143220145645,0.3376843357306217,632,0,fixed_1
